idx,car_position_x,car_position_y,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
331,-5.69908,10.0405,0.000457771,-0.00128,0.499897,0.0160517
332,-5.7491,10.0404,0.000434272,0.000328028,0.500117,-0.0166952
333,-5.79909,10.0404,0.000411049,-0.00124571,0.499894,0.0164103
334,-5.84911,10.0404,0.000390017,0.000392144,0.500119,-0.0170075
335,-5.89909,10.0404,0.000369111,-0.00121679,0.499891,0.0167741
336,-5.94911,10.0404,0.000350302,0.000451802,0.500121,-0.0173288
337,-5.99909,10.0403,0.000331475,-0.00119287,0.499888,0.0171431
338,-6.04911,10.0403,0.000314661,0.000507296,0.500123,-0.01766
339,-6.09909,10.0403,0.00029769,-0.00117371,0.499885,0.0175166
340,-6.14911,10.0403,0.000282654,0.000558915,0.500125,-0.0180019
341,-6.19909,10.0403,0.000267334,-0.00115893,0.499882,0.0178945
342,-6.24911,10.0403,0.000253883,0.000607195,0.500128,-0.0183546
343,-6.29909,10.0402,0.000240036,-0.00114789,0.499879,0.0182778
344,-6.34911,10.0402,0.000228011,0.000652852,0.50013,-0.0187167
345,-6.39909,10.0402,0.000215494,-0.0011399,0.499876,0.0186684
346,-6.44965,10.0404,0.000381813,0.00764924,0.500132,-0.0190867
347,-6.49962,10.0407,0.000722624,0.00595978,0.501941,0.0692751
348,-6.54964,10.0411,0.00106795,0.00782915,0.502132,0.000348747
349,-6.59975,10.0412,0.00119778,-0.00256132,0.49862,0.0620516
350,-6.64997,10.0411,0.00106179,-0.0027826,0.501392,-0.0515791
351,-6.69979,10.0408,0.000769489,-0.0088913,0.500618,0.0221124
352,-6.74996,10.0404,0.000447821,-0.00392933,0.500287,-0.0721875
353,-6.80001,10.0402,0.000198957,-0.00602168,0.499425,0.0237401
354,-6.85008,10.0401,7.57516e-05,0.00104532,0.501586,-0.0569386
355,-6.90001,10.0401,7.30021e-05,-0.00117188,0.499589,0.0460364
356,-6.9502,10.0402,0.000154971,0.00439283,0.500399,-0.0385995
357,-7.00013,10.0403,0.000263156,-4.37547e-05,0.500042,0.0578536
358,-7.05019,10.0404,0.000354508,0.0036788,0.500883,-0.0373039
359,-7.10016,10.0404,0.000396852,-0.00194883,0.499278,0.0532858
360,-7.15027,10.0404,0.000388613,0.001621,0.500718,-0.0467545
361,-7.20017,10.0403,0.000339501,-0.00355923,0.499806,0.0453635
362,-7.25027,10.0403,0.000274168,0.000944647,0.500404,-0.053153
363,-7.30022,10.0402,0.000211527,-0.003438,0.499503,0.0441256
364,-7.35029,10.0402,0.000168789,0.00171085,0.500741,-0.0523322
365,-7.40022,10.0401,0.000147824,-0.00253992,0.499537,0.0482585
366,-7.45032,10.0401,0.000148207,0.0025323,0.500432,-0.04921
367,-7.50025,10.0402,0.00015782,-0.00212893,0.499671,0.0518132
368,-7.55032,10.0402,0.00017089,0.00263109,0.500557,-0.0486323
369,-7.60026,10.0402,0.000176435,-0.00238518,0.499475,0.0522713
370,-7.65034,10.0402,0.000174961,0.00231068,0.500522,-0.050619
371,-7.70026,10.0402,0.000163434,-0.00274979,0.499615,0.0513749
372,-7.75034,10.0401,0.000148445,0.00213744,0.500436,-0.0526686
373,-7.80027,10.0401,0.000130779,-0.00282794,0.499538,0.051352
374,-7.85034,10.0401,0.000116476,0.00224768,0.500525,-0.0534227
375,-7.90027,10.0401,0.000104523,-0.00271125,0.499542,0.0524181
376,-7.95035,10.0401,9.84114e-05,0.00245152,0.500445,-0.0534919
377,-8.00027,10.0401,9.39782e-05,-0.00261203,0.499579,0.0537792
378,-8.05035,10.0401,9.30457e-05,0.0025576,0.500479,-0.053776
379,-8.10027,10.0401,0.00118205,-0.00784951,0.499527,0.0546799
380,-8.15035,10.0401,0.000907124,-0.00304557,0.500475,-0.0870572
381,-8.20027,10.0401,0.000616215,-0.00864738,0.499561,0.0412865
382,-8.25037,10.0402,0.00392904,-0.0212064,0.500453,-0.0846906
383,-8.3003,10.0403,0.00274867,-0.0267362,0.49961,-0.0740811
384,-8.35039,10.0406,0.00155897,-0.019428,0.500569,-0.120464
385,-8.40039,10.0413,0.00568085,-0.0406779,0.499573,-0.0382589
386,-8.45057,10.0426,0.00373636,-0.0289863,0.500829,-0.219326
387,-8.50052,10.0442,0.00232432,-0.0255906,0.500278,-0.010438
388,-8.55058,10.0465,0.00475592,-0.0246473,0.50098,-0.118717
389,-8.60057,10.0494,0.00352596,-0.024139,0.49966,-0.00596955
390,-8.65054,10.0526,0.00257244,-0.00730717,0.50125,-0.0600927
391,-8.70046,10.0561,0.00568223,-0.0361084,0.499728,0.115426
392,-8.75048,10.0598,0.00405844,-0.0230806,0.50036,-0.142664
393,-8.80027,10.0634,0.00263984,-0.0326492,0.499978,0.152403
394,-8.85025,10.067,0.00479071,-0.0251252,0.499945,-0.0837526
395,-8.90003,10.0705,0.00266858,-0.043069,0.498618,0.217843
396,-8.94993,10.074,0.00203413,-0.00876173,0.499931,-0.0704814
397,-8.99962,10.077,0.00142217,-0.0666796,0.497765,0.411819
398,-9.04951,10.0797,0.000399123,-0.0207349,0.498478,-0.201484
399,-9.09925,10.0818,-0.0102754,-0.0804128,0.496703,0.593479
400,-9.14918,10.0834,-0.00923317,-0.0574617,0.498788,-0.312778
401,-9.19894,10.0843,-0.0285387,-0.130269,0.495668,0.606683
402,-9.2489,10.0847,-0.0295107,-0.0477039,0.49949,-0.463631
403,-9.29868,10.0846,-0.0643752,-0.246732,0.495554,0.921598
404,-9.34859,10.0838,-0.0676872,-0.117373,0.492125,-0.64842
405,-9.39839,10.0825,-0.104753,-0.156035,0.448937,1
406,-9.44826,10.0806,-0.139223,-0.248819,0.522318,0.450164
407,-9.49796,10.078,-0.181438,-0.233765,0.44894,1
408,-9.55031,10.0734,-0.200952,-0.18142,0.455528,1
409,-9.60051,10.0657,-0.155811,-0.331386,0.476185,1
410,-9.64456,10.0547,-0.0734662,-0.170557,0.471306,1
411,-9.68912,10.0385,-0.0258301,-0.0720848,0.486225,0.825895
412,-9.73075,10.0181,-0.00813434,0.0452895,0.461316,0.882044
413,-9.77524,9.99153,-0.00242709,0.107453,0.492001,1
414,-9.81284,9.96508,0.000718015,0.120531,0.475659,1
415,-9.84854,9.93468,-0.0199034,0.127721,0.50189,1
416,-9.88113,9.90088,-0.0241601,0.0796356,0.452765,1
417,-9.91244,9.86173,-0.0321074,0.0338894,0.494866,1
418,-9.93633,9.82517,-0.0477083,-0.0707666,0.482467,0.789957
419,-9.95837,9.78254,-0.0620662,-0.153904,0.479795,0.0435635
420,-9.97632,9.73851,-0.0762461,-0.18906,0.457388,0.0703405
421,-9.9917,9.69311,-0.0609671,-0.170981,0.494217,-0.282895
422,-10.0056,9.64795,-0.0664869,-0.0862352,0.476362,-0.0162815
423,-10.02,9.602,-0.0675173,0.0511775,0.493024,0.240111
424,-10.0348,9.55673,-0.0471631,0.114929,0.483703,0.896756
425,-10.0495,9.50987,-0.0401754,0.156832,0.490388,0.811796
426,-10.0622,9.46284,-0.0311011,0.139026,0.488161,1
427,-10.0716,9.41553,-0.0181104,0.0813081,0.496291,0.871364
428,-10.0765,9.36888,0.034343,-0.052679,0.484628,0.581594
429,-10.077,9.32083,0.0444129,-0.128308,0.482519,-0.0911076
430,-10.0739,9.27303,0.0516906,-0.172417,0.480773,-0.152009
431,-10.0688,9.22536,0.0465381,-0.179258,0.491312,-0.4753
432,-10.0634,9.17756,0.0369993,-0.142922,0.485081,-0.370124
433,-10.0594,9.12862,0.0425853,-0.0750664,0.488707,-0.271689
434,-10.0574,9.07996,0.0392342,-0.0272913,0.492423,0.0535476
435,-10.057,9.03096,0.0383029,0.00964188,0.494963,0.136121
436,-10.0572,8.98176,0.0571534,0.000564065,0.491913,0.324316
437,-10.0568,8.93233,0.0568499,-0.0129209,0.497638,0.169541
438,-10.0554,8.8833,0.0554751,-0.0456124,0.496088,0.177092
439,-10.0526,8.83285,0.0527472,-0.0637978,0.495725,-0.0677346
440,-10.049,8.78351,0.0492078,-0.0816559,0.498152,-0.0487147
441,-10.0451,8.73312,0.0452289,-0.0735718,0.503343,-0.211879
442,-10.0416,8.68342,0.0416745,-0.0683392,0.498243,-0.0716468
443,-10.0387,8.63223,0.0387173,-0.0450323,0.504465,-0.153527
444,-10.0367,8.58262,0.0366751,-0.0368549,0.501782,0.0466915
445,-10.0352,8.53211,0.0351838,-0.0216128,0.506601,-0.0453182
446,-10.034,8.48198,0.0339995,-0.0258901,0.496494,0.11531
447,-10.0328,8.43131,0.0327949,-0.0214946,0.506608,-0.03182
448,-10.0314,8.38173,0.0314597,-0.0327472,0.500068,0.0907024
449,-10.0299,8.33108,0.0298688,-0.0298257,0.503112,-0.0805594
450,-10.0281,8.28116,0.0281647,-0.0387035,0.498639,0.0450357
451,-10.0264,8.23083,0.0264005,-0.0309676,0.505287,-0.113877
452,-10.0247,8.18102,0.0247536,-0.0352744,0.49823,0.0358027
453,-10.0232,8.13046,0.0232409,-0.0241717,0.502997,-0.106347
454,-10.0219,8.08067,0.0219574,-0.0275034,0.499728,0.0573954
455,-10.0208,8.03033,0.0208288,-0.0171159,0.503304,-0.0849182
456,-10.0198,7.9804,0.0198419,-0.0225602,0.498354,0.0764775
457,-10.0189,7.93003,0.018909,-0.0143307,0.5032,-0.0770783
458,-10.018,7.88024,0.0180155,-0.0216923,0.4993,0.0778731
459,-10.0171,7.82989,0.0171061,-0.0142725,0.502132,-0.0841231
460,-10.0162,7.78001,0.0162094,-0.0217904,0.498963,0.0708936
461,-10.0153,7.72976,0.0153142,-0.0136899,0.502581,-0.0922247
462,-10.0145,7.67991,0.0144642,-0.0205099,0.498836,0.0683402
463,-10.0137,7.6296,0.013654,-0.0115933,0.501883,-0.093181
464,-10.0129,7.57976,0.0129152,-0.0181433,0.499245,0.0725919
465,-10.0122,7.52953,0.0122277,-0.00913157,0.501866,-0.0897558
466,-10.0116,7.47965,0.0116008,-0.0160892,0.498897,0.0780381
467,-10.011,7.42941,0.0110076,-0.00743172,0.501785,-0.0877576
468,-10.0105,7.37957,0.0104522,-0.0149271,0.499154,0.0804594
469,-10.0099,7.32934,0.0099123,-0.00648039,0.501446,-0.0888919
470,-10.0094,7.27953,0.00939627,-0.0143486,0.499083,0.0805616
471,-10.0089,7.22934,0.00889139,-0.00572096,0.501519,-0.091962
472,-10.0084,7.17948,0.00841464,-0.013464,0.499056,0.0810995
473,-10.008,7.12927,0.00796001,-0.00460456,0.501292,-0.0926714
474,-10.0075,7.07941,0.00753775,-0.0123933,0.499172,0.0831809
475,-10.0071,7.02924,0.007138,-0.00346861,0.501256,-0.0924057
476,-10.0068,6.97937,0.00676732,-0.0114559,0.499083,0.0854778
477,-10.0064,6.92919,0.00641426,-0.00256325,0.501209,-0.092511
478,-10.0061,6.87933,0.0060832,-0.0107729,0.499157,0.08706
479,-10.0058,6.82915,0.00576369,-0.00188911,0.501097,-0.0933468
480,-10.0055,6.77929,0.00546298,-0.0102505,0.499141,0.0879983
481,-10.0052,6.72912,0.00517191,-0.00129045,0.501099,-0.0944545
482,-10.0049,6.67932,0.00489965,-0.00988305,0.499134,0.08898
483,-10.0046,6.62901,0.00463483,-0.000459312,0.500423,-0.0962788
484,-10.0044,6.57914,0.0044006,-0.00899593,0.499178,0.0925007
485,-10.0042,6.52904,0.00418062,0.000269089,0.501941,-0.0957488
486,-10.004,6.47918,0.00397341,-0.00863356,0.498338,0.0941793
487,-10.0038,6.42893,0.00376853,0.000553277,0.501111,-0.0971946
488,-10.0036,6.37915,0.00357184,-0.00850522,0.499447,0.0943965
489,-10.0034,6.329,0.00337782,0.000829052,0.501031,-0.0991093
490,-10.0032,6.2791,0.0031947,-0.00823112,0.498656,0.0949974
491,-10.003,6.22894,0.00301896,0.00128425,0.501438,-0.100125
492,-10.0029,6.1792,0.00285796,-0.00798189,0.499057,0.0964599
493,-10.0027,6.12901,0.00269915,0.0017513,0.500864,-0.101599
494,-10.0026,6.07917,0.00255606,-0.00753407,0.499117,0.0986015
495,-10.0024,6.02902,0.00242149,0.00222366,0.501209,-0.101907
496,-10.0023,5.97925,0.00229727,-0.00741949,0.498891,0.100259
497,-10.0022,5.92906,0.00216896,0.00241895,0.50104,-0.103949
498,-10.0021,5.87923,0.00205121,-0.00720258,0.499192,0.10131
499,-10.0019,5.82906,0.00193859,0.00277202,0.500955,-0.104769
500,-10.0018,5.7792,0.00183611,-0.0069444,0.499003,0.1028
501,-10.0017,5.72904,0.00173792,0.00310167,0.501088,-0.105396
502,-10.0016,5.6792,0.00164853,-0.00675518,0.499071,0.10419
503,-10.0016,5.62903,0.00156175,0.00334685,0.500921,-0.106251
504,-10.0015,5.57918,0.00148147,-0.00664243,0.499105,0.105311
505,-10.0009,5.52933,0.000888354,-0.0170498,0.501006,-0.107326
506,-9.99978,5.4795,-0.000223355,-0.0274499,0.497842,-0.0420868
507,-9.99869,5.42946,-0.00131057,-0.0158434,0.499824,-0.166383
508,-9.99799,5.37956,-0.00201189,-0.0125042,0.499423,-0.00878595
509,-9.99778,5.3295,-0.0022194,0.00400517,0.500338,-0.0955472
510,-9.99803,5.27944,-0.00197025,0.00577462,0.499512,0.0773596
511,-9.99856,5.22936,-0.00144235,0.0152092,0.501016,-0.0244108
512,-9.99913,5.17946,-0.000866665,0.0078176,0.500049,0.113749
513,-9.99958,5.12935,-0.000419075,0.0100769,0.500132,-0.0270274
514,-9.9998,5.07941,-0.000195951,-0.00106404,0.499783,0.086253
515,-9.99981,5.02937,-0.000189576,0.00138408,0.500627,-0.0665867
516,-9.99967,4.97944,-0.000332267,-0.0070498,0.499372,0.0531067
517,-9.99947,4.92934,-0.000526451,-0.000674707,0.500313,-0.0874029
518,-9.99931,4.87944,-0.000687039,-0.00577797,0.499771,0.0503118
519,-9.99924,4.82935,-0.00076329,0.00270808,0.50041,-0.078952
520,-9.99925,4.77941,-0.000746545,-0.00207835,0.499483,0.0668731
521,-9.99934,4.72931,-0.000656911,0.00561125,0.500615,-0.0644269
522,-9.99946,4.6794,-0.000537422,-0.000823566,0.499624,0.0782863
523,-9.99958,4.6293,-0.000422798,0.00539263,0.500411,-0.061843
524,-9.99966,4.57938,-0.000343454,-0.00219225,0.499567,0.0765895
525,-9.9997,4.52931,-0.00030453,0.00375017,0.500557,-0.0690334
526,-9.9997,4.47939,-0.000303184,-0.00367354,0.499445,0.0706381
527,-9.99968,4.4293,-0.000320697,0.00297502,0.500483,-0.0751962
528,-9.99966,4.37939,-0.000342805,-0.0038494,0.499535,0.069206
529,-9.99965,4.3293,-0.000353545,0.00341351,0.500507,-0.0757367
530,-9.99965,4.27939,-0.000349649,-0.00325486,0.499447,0.0724357
531,-9.99967,4.22929,-0.000329923,0.0040444,0.500572,-0.0737653
532,-9.9997,4.17939,-0.000302312,-0.00293892,0.499476,0.0757142
533,-9.99973,4.12929,-0.000271867,0.00416296,0.500529,-0.073421
534,-9.99975,4.07941,-0.000248694,-0.00321353,0.499458,0.0767091
535,-9.99977,4.02932,-0.000232717,0.00385686,0.500578,-0.0756593
536,-9.99977,3.97942,-0.000225425,-0.00355212,0.499419,0.0763172
537,-9.99978,3.92932,-0.000220516,0.00373432,0.500567,-0.0776221
538,-9.99978,3.87942,-0.000218286,-0.00363322,0.499435,0.0768532
539,-9.99979,3.82932,-0.000212842,0.00385046,0.50058,-0.0785027
540,-9.99979,3.77942,-0.000205886,-0.00356321,0.499403,0.0783134
541,-9.99981,3.72931,-0.000194866,0.00400419,0.500604,-0.0789053
542,-9.99982,3.67942,-0.000183612,-0.00354741,0.499403,0.0797867
543,-9.99983,3.62932,-0.000173134,0.0040093,0.5006,-0.0796312
544,-9.99984,3.57942,-0.00016489,-0.00368321,0.499391,0.080456
545,-9.99984,3.52932,-0.00015585,0.00401526,0.50062,-0.0809087
546,-9.99985,3.47943,-0.000148884,-0.00373883,0.499373,0.0814708
547,-9.99986,3.42931,-0.000139271,0.00408051,0.500625,-0.0818721
548,-9.99987,3.37942,-0.000131595,-0.00377213,0.499371,0.0826881
549,-9.99988,3.32931,-0.000123308,0.0041113,0.500634,-0.0828053
550,-9.99988,3.27942,-0.000116953,-0.00385714,0.499355,0.0836382
551,-9.99989,3.22931,-0.000110731,0.00411466,0.500647,-0.0839412
552,-9.99989,3.17942,-0.000106383,-0.00394285,0.499347,0.0845083
553,-9.9999,3.12931,-0.000101813,0.00413621,0.500653,-0.0850554
554,-9.9999,3.07942,-9.82879e-05,-0.00400083,0.499338,0.0854677
555,-9.99991,3.02931,-9.47036e-05,0.00416953,0.500665,-0.0860511
556,-9.99991,2.97943,-9.12767e-05,-0.00405647,0.499327,0.0864181
557,-9.99991,2.92931,-8.70196e-05,0.00422918,0.500674,-0.0870317
558,-9.99992,2.87948,-8.42556e-05,-0.00420411,0.499319,0.0875477
559,-9.99991,2.82936,-8.73911e-05,0.00416155,0.50072,-0.0887806
560,-9.99991,2.77954,-9.23758e-05,-0.00440266,0.499344,0.0882415
561,-9.9999,2.72941,-9.90433e-05,0.00415038,0.500675,-0.0906947
562,-9.9999,2.67953,-0.000103446,-0.00433898,0.499332,0.0893695
563,-9.9999,2.62941,-0.000102949,0.00437881,0.50072,-0.0910758
564,-9.9999,2.57953,-9.85054e-05,-0.00421522,0.499299,0.0912073
565,-9.99991,2.52941,-9.08951e-05,0.00454059,0.500714,-0.0914032
566,-9.99992,2.47953,-8.26893e-05,-0.00422871,0.499309,0.0926477
567,-9.99992,2.42941,-7.56919e-05,0.00454099,0.500719,-0.0923558
568,-9.99993,2.37953,-7.04803e-05,-0.00436554,0.499277,0.0933919
569,-9.99993,2.3294,-6.84576e-05,0.00448421,0.500737,-0.0937346
570,-9.99993,2.27956,-6.95022e-05,-0.00457174,0.499271,0.0939656
571,-9.99993,2.22942,-7.42856e-05,0.00441211,0.500736,-0.0955616
572,-9.99992,2.17962,-7.93419e-05,-0.00475631,0.499264,0.0946447
573,-9.99992,2.12937,-8.27179e-05,0.00471581,0.500327,-0.0973603
574,-9.99993,2.0795,-7.3542e-05,-0.00437282,0.499252,0.0979617
575,-9.99994,2.02941,-5.89637e-05,0.00498268,0.501419,-0.0968499
576,-9.99996,1.97954,-4.44392e-05,-0.00442724,0.498676,0.0996325
577,-9.99996,1.92934,0.000998733,-0.000439141,0.500856,-0.0981693
578,-9.99997,1.87953,0.000732845,-0.0104031,0.499426,0.0666077
579,-9.99997,1.82939,0.000436648,-0.00124376,0.500839,-0.114291
580,-10,1.77949,0.00357549,-0.0290378,0.498861,0.0707888
581,-10.0002,1.72934,0.00231135,-0.019289,0.501205,-0.234205
582,-10.0005,1.67953,0.00118044,-0.0271736,0.499225,0.0380116
583,-10.0013,1.62938,0.00486463,-0.0313698,0.500791,-0.200007
584,-10.0025,1.5794,0.0031955,-0.0384109,0.49913,-0.0466662
585,-10.0041,1.52951,0.00155852,-0.0178418,0.501414,-0.193222
586,-10.0063,1.47959,0.00578637,-0.0459134,0.498657,0.0570019
587,-10.0091,1.42946,0.00348042,-0.0224634,0.500073,-0.267291
588,-10.0122,1.37966,0.00231981,-0.0288065,0.500262,0.132947
589,-10.0159,1.32971,0.00392464,-0.0120547,0.500492,-0.159483
590,-10.02,1.27989,0.0032856,-0.019308,0.498841,0.21006
591,-10.0243,1.22994,0.00323235,0.0118011,0.50057,-0.0557409
592,-10.0285,1.18016,0.00527167,-0.0329473,0.49905,0.380191
593,-10.0323,1.13026,0.00446549,-0.00760419,0.500068,-0.135821
594,-10.0356,1.08025,0.00032444,-0.0518567,0.498174,0.435482
595,-10.0382,1.03018,0.00214563,-0.0475038,0.499651,-0.221173
596,-10.0402,0.98032,-0.00758494,-0.113762,0.497452,0.376577
597,-10.0416,0.930239,-0.0108564,-0.0660437,0.499772,-0.448042
598,-10.0424,0.880348,-0.0253319,-0.112724,0.497241,0.498951
599,-10.0425,0.830252,-0.0316024,-0.171743,0.500421,-0.426666
600,-10.0421,0.780459,-0.0596104,-0.247845,0.495921,0.0474457
601,-10.0409,0.730425,-0.0722746,-0.239437,0.495791,-0.510989
602,-10.0398,0.680818,-0.0871397,-0.168385,0.488051,0.571396
603,-10.0393,0.631202,-0.0450621,0.129102,0.496084,0.450066
604,-10.0396,0.581601,-0.062344,0.120108,0.446351,1
605,-10.0388,0.53194,-0.151913,-0.0345914,0.44614,1
606,-10.035,0.482954,-0.199295,-0.155708,0.451043,1
607,-10.0277,0.438634,-0.132338,-0.325374,0.429616,1
608,-10.0164,0.396383,-0.064373,-0.175012,0.486637,0.84522
609,-10.002,0.357726,-0.0238465,-0.0904961,0.429942,0.948817
610,-9.98184,0.316425,-0.00920974,0.0343686,0.458438,0.257789
611,-9.95998,0.280304,-0.00548668,0.0545835,0.432444,1
612,-9.93593,0.246516,-0.00421013,0.0870283,0.464286,0.768346
613,-9.90956,0.214552,-0.0191154,0.0974199,0.431147,1
614,-9.87727,0.181206,-0.021814,0.087468,0.455352,1
615,-9.84855,0.156689,-0.0333283,-0.0174645,0.457416,1
616,-9.81213,0.131915,-0.0529878,-0.129816,0.404391,0.0968286
617,-9.77268,0.110423,-0.0663189,-0.205831,0.443104,0.17402
618,-9.73209,0.0923156,-0.0797526,-0.216971,0.47553,-0.39909
619,-9.69057,0.0760955,-0.0772675,-0.176444,0.468952,-0.177601
620,-9.64856,0.0602835,-0.0825359,-0.0609782,0.46942,-0.180973
621,-9.60475,0.043215,-0.0810105,0.0748389,0.472145,0.481174
622,-9.5612,0.0253484,-0.0625579,0.16813,0.479229,0.869738
623,-9.51783,0.00755644,-0.0544057,0.221628,0.485172,1
624,-9.47406,-0.00859836,-0.0473619,0.217291,0.478653,1
625,-9.42956,-0.0214689,-0.00526954,0.0979284,0.480745,1
626,-9.38209,-0.0306082,0.00830757,0.0208351,0.479349,0.633783
627,-9.33518,-0.0349236,0.0247888,-0.0712601,0.488806,0.392331
628,-9.28624,-0.0354131,0.0344685,-0.117062,0.48543,-0.084314
629,-9.23811,-0.0334462,0.0448024,-0.138033,0.480441,-0.0659106
630,-9.18995,-0.0303563,0.0392231,-0.118,0.498101,-0.303343
631,-9.142,-0.0273745,0.0435193,-0.089135,0.483879,-0.0672963
632,-9.09217,-0.0251969,0.0386566,-0.0406059,0.492567,-0.105466
633,-9.04393,-0.0240137,0.0368901,-0.0183021,0.493253,0.217627
634,-8.99462,-0.0232492,0.0632526,-0.0103316,0.497658,0.118383
635,-8.94648,-0.0221923,0.0622282,-0.0339745,0.490142,0.273936
636,-8.89682,-0.0201993,0.0602632,-0.0460516,0.496746,-0.00660518
637,-8.84804,-0.0172887,0.0574425,-0.0731819,0.491248,0.086438
638,-8.79847,-0.0136363,0.0537807,-0.0732897,0.500998,-0.18773
639,-8.74954,-0.00983343,0.0500017,-0.0820609,0.492724,-0.0279439
640,-8.69952,-0.00616255,0.0462571,-0.0639401,0.500349,-0.223164
641,-8.65051,-0.00311829,0.0431966,-0.0602407,0.496036,0.0108407
642,-8.60043,-0.000645732,0.0406755,-0.0382636,0.501263,-0.141654
643,-8.55108,0.00123478,0.0387934,-0.0381403,0.495182,0.0994525
644,-8.50091,0.00279967,0.0372112,-0.024211,0.502353,-0.0752807
645,-8.45146,0.00422545,0.0357948,-0.033644,0.49628,0.130482
646,-8.4012,0.00573827,0.0342737,-0.0264471,0.502164,-0.0844814
647,-8.35167,0.00735962,0.0326653,-0.0390944,0.49704,0.101063
648,-8.30145,0.0091277,0.0308872,-0.0311046,0.502404,-0.123971
649,-8.25183,0.0109117,0.0291126,-0.0408653,0.497305,0.0718671
650,-8.20157,0.0126716,0.0273399,-0.0289448,0.502398,-0.140613
651,-8.1519,0.0142758,0.0257406,-0.0357571,0.497939,0.0743289
652,-8.10161,0.0157349,0.0242711,-0.022121,0.502345,-0.128924
653,-8.05187,0.0170059,0.0230039,-0.0291253,0.498172,0.0938972
654,-8.00158,0.0181591,0.0218439,-0.016638,0.502414,-0.11373
655,-7.95183,0.019206,0.0208008,-0.0255756,0.498402,0.105976
656,-7.90154,0.0202199,0.0197823,-0.0146395,0.502198,-0.111603
657,-7.85177,0.0211984,0.0188074,-0.0247934,0.498565,0.104746
658,-7.8015,0.0221781,0.0178236,-0.014084,0.502113,-0.118614
659,-7.75171,0.0231264,0.0168785,-0.0241196,0.498595,0.100171
660,-7.70152,0.0240341,0.015967,-0.0117939,0.501985,-0.123717
661,-7.65172,0.0248588,0.0151446,-0.021375,0.49866,0.107226
662,-7.60148,0.0256289,0.0143717,-0.00929511,0.501803,-0.120748
663,-7.55168,0.0263433,0.0136594,-0.0195299,0.498808,0.112108
664,-7.50146,0.0270196,0.0129808,-0.00751298,0.50174,-0.120984
665,-7.45165,0.0276578,0.0123443,-0.0182361,0.498763,0.115463
666,-7.40144,0.0282773,0.0117229,-0.00646711,0.501673,-0.122934
667,-7.35163,0.0288711,0.0111306,-0.017509,0.498841,0.115676
668,-7.30151,0.0294325,0.0105676,-0.00460512,0.501549,-0.126086
669,-7.25168,0.0299608,0.0100407,-0.0169573,0.498485,0.123111
670,-7.20133,0.030492,0.00950809,-0.00357431,0.500776,-0.134465
671,-7.15149,0.0309885,0.0090128,-0.0166678,0.499046,0.128937
672,-7.10113,0.0314706,0.00852939,-0.00188937,0.499683,-0.143113
673,-7.05125,0.0318976,0.0081034,-0.0156164,0.496929,0.140169
674,-7.00116,0.0323165,0.00768349,-0.000529329,0.503414,-0.149406
675,-6.95152,0.032702,0.00729887,-0.0154453,0.497016,0.148125
676,-6.90138,0.0331009,0.00689906,0.00047268,0.501959,-0.158962
677,-6.8517,0.0334549,0.00654587,-0.0151992,0.498404,0.156232
678,-6.80152,0.0338318,0.00616821,0.00091602,0.500321,-0.167683
679,-6.75168,0.0341878,0.00581295,-0.0157089,0.498866,0.160336
680,-6.70166,0.0345536,0.00544642,0.00166522,0.501337,-0.178946
681,-6.65168,0.0348718,0.0051288,-0.0150898,0.498451,0.168243
682,-6.60169,0.0351594,0.00484065,0.00428196,0.500699,-0.184509
683,-6.55179,0.0353484,0.00465195,-0.0125479,0.499062,0.18628
684,-6.50175,0.0355117,0.00448836,0.00674252,0.50111,-0.18199
685,-6.45187,0.0355836,0.00441659,-0.0100715,0.500289,0.199475
686,-6.40168,0.0356552,0.00434492,0.00826691,0.499432,-0.174941
687,-6.35168,0.0356616,0.00433856,-0.00920013,0.500234,0.20459
688,-6.30153,0.0356882,0.00431198,0.00901112,0.499833,-0.172722
689,-6.25151,0.0356677,0.00433248,-0.00889193,0.499526,0.208162
690,-6.20136,0.0357103,0.00428981,0.00644169,0.50097,-0.173021
691,-6.15094,0.0357726,0.00422762,-0.00969131,0.494756,0.189574
692,-6.10046,0.0358498,0.00415033,0.00711099,0.496501,-0.167103
693,-6.05039,0.0359031,0.00409714,-0.00959777,0.505015,0.189771
694,-6.00062,0.0359963,0.00400379,0.00628075,0.498897,-0.167285
695,-5.95057,0.0360964,0.00390377,-0.0106067,0.49961,0.183019
696,-5.90056,0.0362405,0.00375951,0.00520212,0.49887,-0.171185
697,-5.8507,0.0364058,0.00359446,-0.0121716,0.501035,0.176479
698,-5.80067,0.0366235,0.00337653,0.00391381,0.498743,-0.179809
699,-5.75067,0.0368363,0.00316398,-0.0127907,0.499815,0.170689
700,-5.70067,0.0370624,0.00293762,0.00417132,0.500052,-0.183188
701,-5.65078,0.0372458,0.00275438,-0.0119246,0.499876,0.171815
702,-5.60069,0.0374173,0.00258271,0.00549298,0.499503,-0.180561
703,-5.55101,0.0375085,0.00249166,-0.00997889,0.499826,0.177026
704,-5.50056,0.0375909,0.0024092,0.00773633,0.497801,-0.171939
705,-5.45082,0.0375823,0.00241779,-0.00795809,0.498393,0.186113
706,-5.40084,0.0375392,0.00246097,0.0102829,0.501741,-0.164317
707,-5.35102,0.0374538,0.00254628,-0.00767882,0.496448,0.199163
