idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
52,2.78645,-0.164156,-0.0202651,0.0223711,0.800269,-0.200611
53,2.86678,-0.166181,-0.0220532,0.00670197,0.798582,-0.140622
54,2.94669,-0.169386,-0.0195837,-0.00885565,0.80143,-0.0698956
55,3.02713,-0.173569,-0.0187012,-0.0183448,0.801002,0.0173788
56,3.10706,-0.178107,-0.0172407,-0.0170788,0.802013,0.0587305
57,3.18711,-0.18239,-0.0110211,-0.0114908,0.802128,0.0558383
58,3.26719,-0.186226,-0.00987921,-0.00606876,0.799924,0.0672037
59,3.34706,-0.18958,-0.00902713,0.00043996,0.801674,0.0482647
60,3.42713,-0.192483,-0.0099652,0.00534981,0.799677,0.0307665
61,3.50703,-0.195063,0.00258261,0.00164959,0.800415,0.0116635
62,3.58703,-0.197471,0.00172833,0.00279808,0.800105,0.0448509
63,3.66698,-0.199675,0.000975813,0.00709112,0.799758,0.0371671
64,3.7469,-0.201558,0.00117528,0.00949119,0.800111,0.0241534
65,3.82687,-0.203197,0.00051492,0.0118562,0.799468,0.0274117
66,3.90679,-0.204636,-7.65724e-05,0.0145104,0.799873,0.0210694
67,3.98675,-0.205884,0.000305432,0.0154899,0.799568,0.0157071
68,4.06668,-0.206986,-7.05508e-05,0.0170207,0.799586,0.0226357
69,4.14662,-0.207943,-0.000358488,0.0192072,0.799694,0.0193882
70,4.22657,-0.208736,0.0115333,-0.00483924,0.799479,0.0154095
71,4.3065,-0.20939,0.00409376,-0.00333495,0.799633,-0.00356957
72,4.38647,-0.20999,-0.00195577,-0.00365714,0.799479,0.00855293
73,4.46641,-0.210576,-0.0101063,-0.000479752,0.799632,0.0237352
74,4.54635,-0.211045,-0.013619,0.00180241,0.799665,0.0100655
75,4.62631,-0.211376,-0.0160947,0.00280558,0.799504,0.0208365
76,4.70624,-0.211592,-0.0193901,0.00344955,0.7997,0.0316549
77,4.78619,-0.21161,-0.0199126,0.00652035,0.799601,0.0377851
78,4.86612,-0.21136,-0.0198136,0.0102025,0.799598,0.0381315
79,4.94605,-0.210814,-0.0157124,0.0120535,0.799603,0.0350632
80,5.02597,-0.20998,-0.014448,0.0154961,0.799516,0.0600975
81,5.10587,-0.208786,-0.00463974,0.00622761,0.799609,0.0462302
82,5.18578,-0.20717,-0.00255038,0.0108273,0.799278,0.0154346
83,5.26567,-0.205291,0.001788,0.0138849,0.799397,-0.00712675
84,5.34559,-0.20336,0.00337268,0.0132924,0.799371,-0.020707
85,5.42552,-0.201525,0.00495264,0.0113541,0.799422,-0.0286347
86,5.50547,-0.199873,0.0077902,0.00807715,0.799491,-0.03381
87,5.58543,-0.198457,0.00946596,0.00483663,0.799444,-0.0276057
88,5.66539,-0.19728,0.0110917,0.00217754,0.79936,-0.0352236
89,5.74535,-0.19634,0.0109406,0.000889959,0.799209,-0.0449723
90,5.8253,-0.195705,-0.0194471,0.0205199,0.799006,-0.0671762
91,5.90525,-0.195492,-0.00050155,0.0140364,0.79878,0.0366929
92,5.98534,-0.195028,0.0142781,0.0281294,0.797399,-0.00800054
93,6.06512,-0.193906,0.0257607,0.0278844,0.798839,-0.142719
94,6.14493,-0.19326,0.0343505,0.0146849,0.797988,-0.174732
95,6.22487,-0.193797,0.0410862,-0.00331034,0.796992,-0.172728
96,6.30469,-0.195687,0.0461258,-0.0201822,0.797683,-0.162723
97,6.38452,-0.198891,0.0498444,-0.0361055,0.795829,-0.153217
98,6.4641,-0.203323,0.0523155,-0.0511476,0.79591,-0.148643
99,6.54362,-0.208936,0.055191,-0.0686973,0.794708,-0.146206
100,6.62291,-0.215695,0.0556458,-0.0830713,0.793973,-0.12337
101,6.70202,-0.223505,0.0356471,-0.0708363,0.793173,-0.126888
102,6.78095,-0.232284,0.0368063,-0.083787,0.793234,-0.139404
103,6.85977,-0.242092,0.0377053,-0.0974998,0.792094,-0.157901
104,6.93834,-0.253027,0.0377497,-0.113036,0.792394,-0.146467
105,7.01675,-0.265153,0.034083,-0.126512,0.791697,-0.130717
106,7.09492,-0.278342,0.0326105,-0.139481,0.791506,-0.143665
107,7.17288,-0.292587,0.0305849,-0.153659,0.791639,-0.129786
108,7.25065,-0.30789,0.027621,-0.164579,0.791303,-0.113618
109,7.32818,-0.32413,0.0245217,-0.175912,0.791706,-0.11382
110,7.40555,-0.34126,0.0210145,-0.187224,0.791839,-0.101706
111,7.48275,-0.359223,-0.00472667,0.0720613,0.792311,-0.0889245
112,7.55981,-0.377935,-0.0119488,0.0601512,0.79646,-0.444381
113,7.63748,-0.398941,-0.0129589,0.0129548,0.793696,-0.324108
114,7.71327,-0.422656,-0.0119044,-0.0153435,0.800101,-0.114272
115,7.78911,-0.448143,-0.00425688,-0.031028,0.798193,-0.020091
116,7.86456,-0.474151,-0.00297074,-0.0334439,0.797541,0.0832029
117,7.93996,-0.49996,-0.00281033,-0.0255732,0.800182,0.0866435
118,8.01582,-0.52524,-0.00372397,-0.0173131,0.796905,0.0690302
119,8.09157,-0.549852,0.000206971,-0.0140709,0.798801,0.0590292
120,8.16747,-0.573966,-0.00182676,-0.00753167,0.796797,0.113346
121,8.24364,-0.597387,0.00419551,0.0669686,0.795841,0.102306
122,8.32003,-0.61994,0.0203847,0.0790378,0.798364,0.0935742
123,8.3969,-0.641867,0.0328241,0.0874644,0.796324,0.0235089
124,8.47364,-0.663154,0.0400884,0.0935356,0.796538,-0.00428099
125,8.55045,-0.684205,0.0444287,0.0941583,0.79372,-0.0274102
126,8.62695,-0.705282,0.0449756,0.0914507,0.790046,-0.0114254
127,8.70306,-0.726433,0.0426942,0.0901958,0.786723,0.0188041
128,8.7789,-0.747498,0.0379669,0.0917486,0.780787,0.052526
129,8.85426,-0.768184,0.0257054,0.100442,0.775651,0.0860703
130,8.92928,-0.788285,0.0177038,0.108196,0.768987,0.0711833
131,9.00378,-0.807675,-0.00388864,-0.137181,0.760525,0.109719
132,9.07766,-0.826266,-0.0383631,-0.122865,0.771843,0.630022
133,9.15524,-0.844047,-0.0637405,-0.0908213,0.768711,0.578316
134,9.23091,-0.858065,-0.0805625,-0.0382379,0.77703,0.638734
135,9.30806,-0.867953,-0.0935103,0.0202368,0.776792,0.49463
136,9.38441,-0.873886,-0.106591,0.0610053,0.762773,0.400121
137,9.46062,-0.876867,-0.115225,0.09775,0.764352,0.335558
138,9.53756,-0.877184,-0.121295,0.132391,0.748197,0.317179
139,9.61238,-0.875041,-0.122003,0.160101,0.75507,0.294709
140,9.68772,-0.870768,-0.123243,0.187165,0.740788,0.30638
141,9.76249,-0.864201,-0.0684235,0.0912931,0.736882,0.329795
142,9.83538,-0.855411,-0.0918469,0.123631,0.748897,0.180911
143,9.9109,-0.844151,-0.110877,0.146348,0.725607,0.186186
144,9.98237,-0.831922,-0.12137,0.165158,0.741559,0.298125
145,10.055,-0.81773,-0.126882,0.194438,0.731023,0.32173
146,10.1261,-0.801594,-0.132577,0.226974,0.721597,0.364841
147,10.1956,-0.783339,-0.131744,0.262551,0.728949,0.314081
148,10.2652,-0.762553,-0.128764,0.293357,0.711519,0.290868
149,10.3339,-0.739806,-0.123597,0.321376,0.717457,0.292158
150,10.4012,-0.715408,-0.0653741,-0.0861132,0.716699,0.300969
151,10.4677,-0.689099,-0.0407728,-0.0566932,0.758993,1.25
152,10.5335,-0.65955,-0.0217305,0.0059736,0.735853,0.938517
153,10.5978,-0.624432,-0.00608819,0.1003,0.751377,0.778778
154,10.6604,-0.583083,-0.00499408,0.176083,0.753821,0.404576
155,10.7207,-0.537911,-0.00570123,0.21824,0.767571,0.138411
156,10.7807,-0.490096,0.00460814,0.229764,0.771788,0.00696358
157,10.8406,-0.441487,0.00910997,0.231047,0.78041,0.0315977
