idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
56,0.487304,-6.91409,0.483869,0.0821105,1.5,2.01214
57,0.622021,-6.97863,0.508587,-0.073319,1.5,1.85756
58,0.622021,-6.97863,0.531099,-0.0145741,1.5,1.6442
59,0.915477,-7.03517,0.527126,-0.265828,1.5,1.54307
60,0.915477,-7.03517,0.161367,0.450443,1.5,1.06148
61,1.21212,-7.00532,0.233816,0.130478,1.5,0.859125
62,1.21212,-7.00532,0.233816,0.130478,1.5,0.399618
63,1.49885,-6.91957,0.23525,-0.105116,1.5,0.399618
64,1.63859,-6.86547,0.213721,-0.199072,1.5,-0.338126
65,1.7773,-6.80772,0.179489,-0.255394,1.5,-0.483934
66,1.91647,-6.75155,0.137134,-0.272406,1.5,-0.567806
67,1.91647,-6.75155,0.135422,-0.269237,1.5,-0.583624
68,2.20147,-6.65846,0.0459742,-0.231949,1.5,-0.580906
69,2.3474,-6.62383,0.00782289,-0.210947,1.5,-0.71933
70,2.49527,-6.59778,-0.0553585,-0.298827,1.5,-0.689745
71,2.64435,-6.58142,-0.0936938,-0.216115,1.5,-0.682442
72,2.64435,-6.58142,-0.0984126,-0.219794,1.5,-0.614799
73,2.94412,-6.57663,-0.138874,-0.0619632,1.5,-0.636133
74,3.09369,-6.58762,-0.143244,0.0135397,1.5,-0.576435
75,3.09369,-6.58762,-0.143244,0.0135397,1.5,-0.0908616
76,3.39037,-6.63198,-0.12326,0.115793,1.5,-0.0908616
77,3.39037,-6.63198,-0.120109,0.117113,1.5,0.0973438
78,3.68543,-6.68675,-0.0750617,0.138949,1.5,0.114789
79,3.83308,-6.7127,-0.041682,0.138224,1.5,0.216747
80,3.98104,-6.73647,0.00529321,0.108847,1.5,0.282419
81,4.1295,-6.7568,0.0231342,0.084837,1.5,0.277997
82,4.1295,-6.7568,0.0231342,0.084837,1.5,0.26239
83,4.2784,-6.77302,0.0672066,0.127739,1.5,0.26239
84,4.42769,-6.78529,0.0832041,0.0704615,1.5,0.254394
85,4.72723,-6.79829,0.141597,-0.0313702,1.5,0.226748
86,4.72723,-6.79829,0.143563,-0.0315984,1.5,0.151069
87,5.02735,-6.79772,0.174184,-0.18,1.5,0.157295
88,5.02735,-6.79772,0.20023,-0.133168,1.5,0.0856657
89,5.32723,-6.78729,0.181815,-0.252033,1.5,0.0592077
90,5.47705,-6.78017,0.0818421,0.610491,1.5,0.00704534
91,5.62686,-6.77243,0.217908,0.53674,1.5,0.0233122
92,5.77665,-6.76429,0.279473,0.236637,1.5,0.0132607
93,5.77665,-6.76429,0.278602,0.249557,1.5,0.00952994
94,5.92642,-6.75588,0.294539,-0.0399784,1.5,0.0176985
95,6.07618,-6.74729,0.35556,-0.323862,1.5,-0.0912031
96,6.37565,-6.73006,0.187223,-0.639149,1.5,-0.105006
97,6.52556,-6.72284,0.091763,-0.704265,1.5,-0.0942416
98,6.67552,-6.71709,0.041796,-0.782887,1.5,-0.0953546
99,6.67552,-6.71709,0.156868,-0.828669,1.5,-0.0754575
100,6.97556,-6.70963,0.439856,1.06397,1.5,-0.0524124
101,7.12559,-6.70749,0.539635,-0.121585,1.5,0.461535
102,7.27537,-6.70403,0.460636,-0.906876,1.5,0.544933
103,7.4253,-6.69454,0.18354,-0.916696,1.5,0.581045
104,7.4253,-6.69454,0.18354,-0.916696,1.5,1.42528
105,7.72204,-6.6492,-0.0715361,-0.0957611,1.5,1.42528
106,7.86595,-6.60701,-0.0630891,0.402374,1.5,1.47376
107,7.86595,-6.60701,-0.0740365,0.410906,1.5,1.43051
108,8.13135,-6.46949,0.0405253,0.344338,1.5,1.48383
109,8.24702,-6.37194,0.0793964,0.228865,1.5,1.45279
110,8.24702,-6.37194,-0.00316601,0.547328,1.5,1.4089
111,8.34452,-6.25811,0.0795953,0.438493,1.5,1.5481
112,8.47994,-5.99019,0.16331,0.162146,1.5,1.37305
113,8.47994,-5.99019,0.16331,0.162146,1.5,0.92951
114,8.51333,-5.84413,0.188046,0.0461411,1.5,0.92951
115,8.52715,-5.69486,0.188902,-0.0555941,1.5,0.631462
116,8.51056,-5.39454,0.151451,-0.201708,1.5,0.411954
117,8.48757,-5.24632,0.114782,-0.237216,1.5,0.048293
118,8.48757,-5.24632,0.113721,-0.223138,1.5,-0.0831325
119,8.46041,-5.09902,0.0749353,-0.215516,1.5,-0.13552
120,8.40736,-4.80367,-0.0230541,-0.123589,1.5,-0.239459
121,8.38423,-4.65534,-0.0405258,-0.106491,1.5,-0.401038
122,8.38423,-4.65534,-0.0423908,-0.10812,1.5,-0.397021
123,8.35287,-4.35668,-0.0652488,-0.0414293,1.5,-0.405459
124,8.35287,-4.35668,-0.0613533,-0.0445887,1.5,-0.268439
125,8.34595,-4.20656,-0.0656775,-0.00944352,1.5,-0.266329
126,8.34416,-4.0566,-0.0668902,0.0146824,1.5,-0.194862
127,8.34638,-3.90642,-0.0652562,0.0393252,1.5,-0.150209
128,8.3521,-3.75689,-0.0543526,0.0531117,1.5,-0.110491
129,8.36048,-3.60725,-0.0456953,0.0655418,1.5,-0.0633081
130,8.37082,-3.45751,-0.00334283,0.00288754,1.5,-0.0136001
131,8.38272,-3.30819,0.000856054,0.0218519,1.5,0.11028
132,8.40792,-3.00936,0.00638592,0.0311302,1.5,0.153675
133,8.40792,-3.00936,0.00638592,0.0311302,1.5,0.174385
134,8.41837,-2.85981,0.0223822,0.0326301,1.5,0.174385
135,8.43193,-2.5604,0.0279741,0.00271872,1.5,0.144289
136,8.43507,-2.41056,0.0278168,-0.0105821,1.5,0.0887165
137,8.43507,-2.41056,0.0777868,-0.0181241,1.5,0.0628222
138,8.43635,-2.11057,0.0864409,-0.0606781,1.5,0.0545278
139,8.43546,-1.96062,0.0933532,-0.0906056,1.5,0.0169266
140,8.43546,-1.96062,-0.0569,0.569743,1.5,-0.0224886
141,8.434,-1.81064,0.028279,0.425243,1.5,-0.00946757
142,8.43222,-1.66063,0.12131,0.415336,1.5,-0.00507972
143,8.43028,-1.51063,0.173586,0.217731,1.5,-0.0126067
144,8.42673,-1.21064,0.187357,-0.106571,1.5,-0.0112364
145,8.42673,-1.21064,0.26536,-0.122713,1.5,0.0193557
146,8.42518,-1.06064,0.233969,-0.28197,1.5,0.0286823
147,8.4236,-0.910663,0.205954,-0.378936,1.5,0.0291382
148,8.42167,-0.760698,0.20492,-0.460071,1.5,0.0268651
149,8.41932,-0.61074,0.204513,-0.549641,1.5,-0.00312339
150,8.41654,-0.460788,-0.0374074,1.21105,1.5,-0.0308387
151,8.41356,-0.310818,0.276832,0.944068,1.5,0.00535474
152,8.40822,-0.0108446,0.543804,-0.448153,1.5,0.0265123
153,8.40545,0.139109,0.421496,-0.871212,1.5,0.0436606
154,8.40545,0.139109,0.421496,-0.871212,1.5,0.619455
155,8.39608,0.438779,-0.0107345,-0.987943,1.5,0.619455
156,8.38271,0.588689,-0.13214,-0.745668,1.5,0.690077
157,8.38271,0.588689,-0.0941779,-0.773418,1.5,0.657875
158,8.36025,0.737055,-0.0831091,-0.358184,1.5,0.743928
159,8.32864,0.883639,-0.0849844,0.068082,1.5,0.947699
160,8.28783,1.02752,0.0268862,-0.8479,1.5,1.188
161,8.23505,1.16865,-0.0295752,-0.117664,1.5,1.77484
162,8.16797,1.30314,0.0334219,0.279133,1.5,1.77745
163,8.084,1.42702,0.114193,0.329495,1.5,1.76833
164,7.85952,1.62432,0.242777,0.162426,1.5,1.68368
165,7.85952,1.62432,0.245098,0.161763,1.5,1.4425
166,7.58278,1.74092,0.273475,-0.0436184,1.5,1.44599
167,7.43569,1.76967,0.26822,-0.139963,1.5,1.09425
168,7.28618,1.78104,0.255714,-0.165203,1.5,0.930769
169,7.28618,1.78104,0.25678,-0.130908,1.5,0.688629
170,6.98691,1.76461,0.0412007,0.198634,1.5,0.576901
171,6.83895,1.74224,0.0635377,0.103474,1.5,0.174018
172,6.83895,1.74224,0.0635377,0.103474,1.5,0.0527925
173,6.54481,1.68361,0.0779647,-0.0107119,1.5,0.0527925
174,6.54481,1.68361,0.0738772,-0.0156945,1.5,-0.219635
175,6.39813,1.65243,0.0640128,-0.0585855,1.5,-0.219635
176,6.25095,1.62207,0.0510487,-0.0671134,1.5,-0.275098
177,5.95495,1.57105,0.0275983,-0.0709976,1.5,-0.259861
178,5.95495,1.57105,0.0164124,-0.0764828,1.5,-0.217714
179,5.80607,1.55117,3.14094e-05,-0.0809928,1.5,-0.291929
180,5.65679,1.53481,-0.00983252,-0.168604,1.5,-0.316074
181,5.50721,1.52259,-0.0320987,-0.126421,1.5,-0.360752
182,5.35769,1.51505,-0.0486219,-0.0879891,1.5,-0.318989
183,5.20756,1.51201,-0.059877,-0.0415713,1.5,-0.290597
184,5.05758,1.51377,-0.0591772,-0.000426356,1.5,-0.244395
185,4.75773,1.52951,-0.0539651,0.0574439,1.5,-0.0402987
186,4.60849,1.54156,-0.0447821,0.0645056,1.5,0.0841255
187,4.45897,1.55331,-0.0352558,0.056483,1.5,0.107649
188,4.45897,1.55331,-0.0338536,0.0478579,1.5,0.100551
189,4.15979,1.57277,-0.0220238,0.051114,1.5,0.0818406
190,4.15979,1.57277,0.00125723,0.0359852,1.5,0.0556149
191,3.86025,1.58704,0.0102212,0.0243002,1.5,0.0871196
192,3.71042,1.59265,0.0101152,0.0167216,1.5,0.0738524
193,3.71042,1.59265,0.0101152,0.0167216,1.5,0.0542947
194,3.41063,1.60054,0.0148909,0.00764341,1.5,0.0542947
195,3.2607,1.6032,0.0100016,-0.00087493,1.5,0.0590494
196,3.11076,1.60505,0.00957194,-0.00553837,1.5,0.0291716
197,2.96079,1.60622,0.00648167,-0.00574469,1.5,0.0185827
198,2.96079,1.60622,0.00344515,0.00526314,1.5,0.00181973
199,2.81081,1.60702,0.00996668,0.00533458,1.5,-0.00742917
200,2.66081,1.60766,0.0107541,0.00509901,1.5,-0.0135173
201,2.3608,1.60915,0.00583615,0.0232363,1.5,0.0434847
202,2.2109,1.60919,0.0103114,0.00657096,1.5,0.0247275
203,2.2109,1.60919,0.0103114,0.00657096,1.5,0.0191121
204,1.91091,1.60621,0.0198034,-0.00554893,1.5,0.0191121
205,1.91091,1.60621,0.0198034,-0.00554893,1.5,0.0462671
206,1.76094,1.60425,0.0168737,-0.0113123,1.5,0.0462671
207,1.46107,1.59873,0.0142969,-0.0176931,1.5,-0.0217065
208,1.31101,1.59549,0.0171579,-0.00728089,1.5,-0.0464603
209,1.16099,1.59285,0.0157191,-0.0119519,1.5,-0.0621583
210,1.16099,1.59285,0.0157191,-0.0119519,1.5,-0.0755007
211,1.01096,1.59098,0.0134025,-0.0187804,1.5,-0.0755007
212,0.710838,1.59033,0.00469172,-0.0407802,1.5,-0.108997
tracking time,125,701000000
