idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
68,4.01254,-0.19395,-0.0128708,-0.0233303,0.8,0.0593023
69,4.09253,-0.194746,-0.0174358,-0.0212414,0.8,0.0300632
70,4.1725,-0.195159,0.00899194,-0.11654,0.8,0.00317135
71,4.2525,-0.195427,0.00036643,-0.0984648,0.8,-0.000522658
72,4.3325,-0.195682,-0.00197775,-0.0800494,0.8,-0.00148205
73,4.4125,-0.195945,-0.00944073,-0.0717889,0.8,0.0129338
74,4.49249,-0.19617,-0.0145619,-0.0560164,0.8,0.0144238
75,4.57248,-0.196291,-0.018476,-0.0415515,0.8,0.0125656
76,4.65247,-0.196305,-0.0201636,-0.0390086,0.8,0.00853685
77,4.73246,-0.196235,-0.0227488,-0.0254811,0.8,0.00139463
78,4.81246,-0.196122,-0.024261,-0.0124628,0.8,-0.000677609
79,4.89246,-0.196001,-0.0242275,0.00206093,0.8,-0.00120527
80,4.97246,-0.195883,0.00296972,-0.0640504,0.8,0.00093013
81,5.05246,-0.195764,-0.001536,-0.0487157,0.8,-0.00903692
82,5.13247,-0.195668,-0.00398762,-0.0384015,0.8,-0.0100027
83,5.21248,-0.195643,0.00826325,0.0997622,0.8,-0.00802547
84,5.29248,-0.195686,0.0158465,0.0892752,0.8,-0.00623764
85,5.37249,-0.195783,0.018368,0.0770138,0.8,-0.00482989
86,5.45249,-0.19592,0.0241061,0.0662231,0.8,-0.0222201
87,5.53251,-0.196155,0.0290455,0.0570597,0.8,-0.0139261
88,5.61252,-0.196531,0.0329713,0.0503517,0.8,-0.00935854
89,5.69253,-0.197001,0.0365889,0.0399917,0.8,-0.00166277
90,5.77253,-0.197519,-0.0232232,0.258103,0.8,0.000625913
91,5.85253,-0.198044,0.00135082,0.221097,0.8,-0.0216958
92,5.93254,-0.19864,0.0178776,0.186924,0.8,-0.00793299
93,6.01255,-0.199358,0.0315696,0.152459,0.8,-0.00316457
94,6.09255,-0.200124,0.0463713,0.133698,0.8,-0.00131436
95,6.17254,-0.200909,0.0560958,0.100109,0.8,-0.000573755
96,6.25254,-0.201703,0.0626984,0.0648289,0.8,0.00241872
97,6.33254,-0.202493,0.0665167,0.0306307,0.8,-0.136346
98,6.41264,-0.203531,0.0657233,0.0152278,0.8,-0.145299
99,6.4927,-0.205399,0.065883,-0.00161002,0.8,-0.135816
100,6.57275,-0.208375,0.021572,0.108346,0.8,-0.108533
101,6.65274,-0.212322,0.0296335,0.0672414,0.8,-0.232506
102,6.73268,-0.217696,0.0341774,0.0537241,0.8,-0.229464
103,6.81242,-0.225041,0.0251832,-0.022796,0.8,-0.179664
104,6.89198,-0.234046,0.024405,-0.0268037,0.8,-0.134988
105,6.97132,-0.244331,0.0220563,-0.0336536,0.8,-0.0974894
106,7.0506,-0.255563,0.0190514,-0.0432545,0.8,-0.4178
107,7.12972,-0.268812,0.0180479,-0.015737,0.8,-0.418302
108,7.2083,-0.285453,0.0435784,0.0252694,0.8,-0.331528
109,7.28588,-0.305085,0.0479649,0.0382706,0.8,-0.248848
110,7.36288,-0.32718,0.000478588,0.120848,0.8,-0.171834
111,7.43932,-0.350948,0.00783072,0.112102,0.8,-0.176674
112,7.5154,-0.376058,0.0168704,0.102228,0.8,-0.149783
113,7.59104,-0.402407,0.0251074,0.0907704,0.8,-0.116395
114,7.6663,-0.429769,0.0651254,0.156043,0.8,-0.0876119
115,7.74125,-0.457912,0.077354,0.117951,0.8,-0.108017
116,7.81592,-0.486787,0.0868981,0.0842968,0.8,0.123617
117,7.89033,-0.515875,0.0891357,0.031889,0.8,0.159115
118,7.96517,-0.544297,0.0879821,-0.0141692,0.8,0.153184
119,8.04041,-0.571571,0.0836131,-0.053035,0.8,0.125697
120,8.11604,-0.597955,-0.00756413,0.31053,0.8,0.0998547
121,8.19188,-0.623501,0.0170324,0.218213,0.8,0.166782
122,8.26817,-0.647989,0.0273095,0.13542,0.8,0.156662
123,8.34477,-0.671046,0.0324149,0.0735318,0.8,0.116012
124,8.42173,-0.693187,0.0374296,0.0236858,0.8,0.0886491
125,8.49891,-0.714597,0.0359909,-0.0117144,0.8,0.360954
126,8.5765,-0.734312,-0.117532,-0.112145,0.8,0.362567
127,8.65467,-0.751328,-0.123874,-0.0988386,0.8,0.29597
128,8.7334,-0.765893,-0.131205,-0.0868693,0.8,0.239479
129,8.81244,-0.778339,-0.137363,-0.0673635,0.8,0.179232
130,8.89169,-0.789252,-0.00874382,-0.617116,0.8,0.135972
131,8.97114,-0.799044,-0.0690465,-0.527205,0.8,0.144283
132,9.05079,-0.807833,-0.109827,-0.442584,0.8,0.105425
133,9.13041,-0.815653,-0.142358,-0.354608,0.8,0.0797251
134,9.21016,-0.822817,-0.170753,-0.250726,0.8,0.0616921
135,9.28993,-0.829457,-0.186679,-0.160444,0.8,0.223635
136,9.36984,-0.834808,-0.182656,-0.0873129,0.8,0.222607
137,9.44982,-0.838218,-0.182045,-0.0123521,0.8,0.167365
138,9.53009,-0.840142,-0.178834,0.0470512,0.8,0.140071
139,9.61008,-0.840884,-0.171556,0.104722,0.8,0.108165
140,9.69009,-0.840723,-0.067163,-0.095403,0.8,0.0832633
141,9.77013,-0.839848,-0.0713627,-0.0165017,0.8,0.343093
142,9.85038,-0.837072,-0.0703148,0.0207376,0.8,0.34918
143,9.93037,-0.831455,-0.0670188,0.0566962,0.8,0.276684
144,10.0102,-0.823437,-0.0411975,0.147169,0.8,0.211788
145,10.0893,-0.813635,-0.0300328,0.174631,0.8,1.05356
146,10.1681,-0.801112,-0.0446267,0.131056,0.8,1.07195
147,10.245,-0.783373,-0.0429441,0.0821275,0.8,1.02097
148,10.3198,-0.758435,-0.0575495,0.0161661,0.8,0.908888
149,10.3916,-0.726234,-0.0674978,-0.0232011,0.8,0.721605
150,10.4617,-0.687534,-0.00959355,-0.203916,0.8,0.555244
151,10.5292,-0.644638,-0.028684,-0.16793,0.8,0.617133
152,10.5941,-0.597955,-0.0391779,-0.0988187,0.8,0.519303
153,10.6563,-0.547589,-0.0331393,-0.0198553,0.8,0.406772
154,10.716,-0.494385,-0.0132078,0.0383234,0.8,0.310916
155,10.7737,-0.439065,0.0134415,0.0628845,0.8,-0.0670973
156,10.8306,-0.382737,0.0262521,0.0666112,0.8,-0.152704
157,10.8879,-0.326887,0.0192034,0.0766102,0.8,-0.141511
158,10.9461,-0.27187,-0.0805733,0.142478,0.8,-0.113487
159,11.005,-0.217597,-0.0724908,0.183946,0.8,-0.0864279
160,11.0643,-0.163916,0.0366652,0.470641,0.8,-0.064818
161,11.1241,-0.110683,0.0675144,0.364233,0.8,-0.345676
162,11.1852,-0.0586275,0.042444,0.145807,0.8,-0.356369
163,11.2482,-0.00910333,0.107631,0.275522,0.8,-0.279642
164,11.3127,0.0383377,0.141661,0.248473,0.8,-0.212359
165,11.3784,0.0841211,0.162067,0.198758,0.8,-0.724902
166,11.4456,0.127399,0.181102,0.175251,0.8,-0.715576
167,11.515,0.166389,0.196571,0.161065,0.8,-0.629632
168,11.587,0.201225,0.205702,0.137064,0.8,-0.511461
169,11.6608,0.232206,0.214729,0.109684,0.8,-0.421362
170,11.7359,0.260049,0.0156753,0.731306,0.8,-0.333939
171,11.8118,0.285152,0.0726487,0.637417,0.8,-0.387182
172,11.8886,0.307732,0.120299,0.536061,0.8,-0.336025
173,11.9662,0.327842,0.156895,0.435107,0.8,-0.271448
174,12.0439,0.345587,0.184466,0.333596,0.8,-0.213358
