idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
31,3.30334,-0.112199,-0.00915656,0.0238227,1.5,0.0157707
32,3.45327,-0.116582,-0.00291207,0.0275927,1.5,0.0240279
33,3.60319,-0.120686,-0.000535904,0.0192086,1.5,0.019175
34,3.75313,-0.124472,0.00193332,0.0135313,1.5,0.0173755
35,3.90307,-0.127991,0.00485301,0.0072206,1.5,0.0124562
36,4.05303,-0.13129,0.00589497,0.00143944,1.5,0.0108384
37,4.20298,-0.13442,0.00608576,-0.00178475,1.5,0.00998528
38,4.35295,-0.137399,0.00601356,-0.00294557,1.5,0.00209131
39,4.50292,-0.140283,0.0051462,-0.00854918,1.5,-0.0240519
40,4.6529,-0.143305,0.00445404,-0.00723767,1.5,-0.026798
41,4.80289,-0.146698,-0.00746915,0.00775189,1.5,-0.040118
42,4.95287,-0.150572,-0.00216076,0.0114878,1.5,-0.000536523
43,5.1028,-0.154069,0.00318063,-0.00169269,1.5,0.0153511
44,5.2528,-0.156532,0.0024909,-0.00760622,1.5,-0.00159459
45,5.40278,-0.158846,0.00245039,-0.0122875,1.5,-0.0247635
46,5.55278,-0.16133,0.000477017,-0.0136583,1.5,-0.0270606
47,5.70277,-0.164191,-0.00448043,-0.0149739,1.5,-0.0331872
48,5.85276,-0.167491,-0.00710583,-0.0153202,1.5,-0.0371821
49,6.00274,-0.171306,-0.00889473,-0.012518,1.5,-0.0475875
50,6.15272,-0.175736,0.00500713,0.0452881,1.5,-0.0615033
51,6.30267,-0.180954,0.0109745,0.0351851,1.5,0.00730589
52,6.45254,-0.186145,0.0121747,0.00821017,1.5,-0.0115271
53,6.60251,-0.190702,0.0127654,-1.32889e-05,1.5,-0.0268013
54,6.75245,-0.195498,0.0110357,-0.00699646,1.5,-0.0326785
55,6.90239,-0.200727,0.00359495,-0.00973326,1.5,-0.0467007
56,7.05231,-0.206526,0.00103435,-0.00922984,1.5,-0.0459533
57,7.20221,-0.21301,-0.000138971,-0.00585302,1.5,-0.0405437
58,7.35207,-0.220139,-0.00318426,-0.00243394,1.5,-0.0376192
59,7.5019,-0.22785,-0.00619811,0.00349063,1.5,0.010109
60,7.65169,-0.235639,0.0116344,0.0483007,1.5,0.0238764
61,7.80149,-0.242976,0.0185765,0.0440033,1.5,0.0895484
62,7.9513,-0.249456,0.0282588,0.0363151,1.5,0.0911035
63,8.10114,-0.254502,0.0329908,0.0259178,1.5,0.0830031
64,8.25103,-0.258267,0.0362947,0.0183339,1.5,0.0828494
65,8.40094,-0.260817,0.0384753,0.00989941,1.5,0.0607107
66,8.55088,-0.262295,0.0447664,0.00709688,1.5,0.0634838
67,8.70083,-0.262864,0.0452755,0.00324981,1.5,0.0601781
68,8.85078,-0.262524,0.0453841,-0.00516063,1.5,0.062383
69,9.00073,-0.261287,0.0442219,-0.011058,1.5,0.0443868
70,9.15068,-0.259247,0.0418426,-0.0156537,1.5,0.0389608
71,9.30062,-0.256579,0.00604642,-0.0219829,1.5,0.0277036
72,9.45056,-0.253402,0.00240364,-0.0179188,1.5,0.00592103
73,9.60052,-0.249947,-8.55817e-05,-0.0153938,1.5,-0.00463606
74,9.75048,-0.24646,-0.00142106,-0.0124694,1.5,-0.00634752
75,9.90045,-0.243042,-0.00648521,-0.01341,1.5,-0.01462
76,10.0504,-0.23976,-0.0083211,-0.0109481,1.5,-0.0216203
77,10.2004,-0.236728,-0.00956713,-0.00814886,1.5,-0.0216354
78,10.3504,-0.234003,-0.0133589,-0.00515152,1.5,-0.0285631
79,10.5004,-0.231632,-0.0127891,-0.00117668,1.5,-0.0280248
80,10.6504,-0.229668,-0.0118828,0.000482999,1.5,-0.0278952
81,10.8004,-0.228108,-0.0205353,0.00708789,1.5,-0.0262172
82,10.9504,-0.226939,-0.0183602,0.00918316,1.5,-0.0236707
83,11.1005,-0.226132,-0.0154864,0.0094038,1.5,-0.019061
84,11.2505,-0.225637,-0.0141482,0.00866184,1.5,-0.0172455
85,11.4005,-0.225404,-0.0151871,0.00630205,1.5,-0.0261284
86,11.5505,-0.225476,-0.0142629,0.00633298,1.5,-0.0258861
87,11.7005,-0.225922,-0.00483103,0.0122494,1.5,-0.00939648
88,11.8505,-0.226641,-0.00733503,0.0100318,1.5,-0.0138493
89,12.0005,-0.227529,-0.00596858,0.00838003,1.5,-0.0125523
90,12.1506,-0.228613,-0.00485065,0.00516666,1.5,-0.0143808
91,12.3006,-0.229894,0.00471478,-0.00533606,1.5,-0.0134732
92,12.4506,-0.231383,0.00904579,-0.00306573,1.5,-0.00502654
93,12.6006,-0.233017,0.00848981,-0.00425778,1.5,-0.00322827
94,12.7506,-0.234716,0.0125858,-0.00372858,1.5,0.00609811
95,12.9005,-0.236406,0.0117704,-0.0043464,1.5,0.00482502
96,13.0505,-0.238018,0.01102,-0.00568207,1.5,0.00433756
97,13.2005,-0.239563,0.0102308,-0.00673804,1.5,0.00355736
98,13.3505,-0.241052,0.00884348,-0.00793189,1.5,-0.00112814
99,13.5005,-0.24252,0.00534749,-0.0062511,1.5,-0.00198918
100,13.6505,-0.244011,0.00399692,-0.00622845,1.5,-0.00261477
