idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
127,0.0119824,0.34527,1.41065,-0.104856
128,-0.00522926,0.354348,1.40923,-0.268122
129,-0.0182676,0.320343,1.41468,-0.303423
130,-0.0247059,0.230812,1.42999,-0.246804
131,-0.0111594,0.000407743,1.44298,-0.19016
132,-0.0106229,-0.0173378,1.45389,-0.0486038
133,-0.00812172,-0.0244006,1.46197,-0.0466344
134,-0.000191862,-0.0318866,1.44453,-0.0074111
135,0.00265026,-0.0327189,1.46043,0.0393224
136,0.00898184,-0.0319152,1.47431,0.0162617
137,0.0100968,-0.0285693,1.46545,0.0485167
138,0.00932217,-0.00788857,1.4849,0.00530413
139,0.00756959,-0.0377045,1.47767,0.0100782
140,0.00701932,-0.0382944,1.48573,0.0504757
141,0.0128568,-0.0295186,1.48615,0.11068
142,0.0122643,-0.028133,1.48854,-0.01102
143,0.0147774,-0.0315993,1.48021,0.0649069
144,0.0144187,-0.0254206,1.48525,0.0577296
145,0.0143227,-0.0196079,1.49205,0.0282559
146,0.0104044,-0.017588,1.48628,0.0173602
147,0.00437986,-0.0143455,1.49532,0.000558525
148,0.0031221,-0.0318729,1.49155,-0.0304739
149,-0.000691623,-0.0222246,1.49501,-0.021562
150,0.00180291,-0.000546635,1.49601,-0.0356905
151,0.00954518,-0.0271768,1.49503,0.0105769
152,0.0164165,-0.0192868,1.49838,0.0184094
153,0.0166649,-0.0172804,1.48852,-0.0205592
154,0.0201227,-0.0224499,1.49379,-0.0176755
155,0.0204823,-0.0207124,1.49686,0.0300647
156,0.0175191,-0.0056959,1.49283,-0.00607645
157,0.0127558,-0.00410589,1.49115,-0.082447
158,0.00862728,-0.0262846,1.4909,-0.0450295
159,0.00470082,-0.0360397,1.49674,-0.0109571
160,0.000239544,-0.0169227,1.49155,0.104669
161,0.025831,0.0176553,1.48986,0.223526
162,0.0654695,0.0380235,1.38565,0.0508909
163,0.06588,0.0516008,1.39238,0.0662654
164,0.0471442,0.0564612,1.3345,0.0922706
165,0.0144175,0.0721278,1.30929,0.354627
166,-0.0188898,0.101229,1.30568,0.604295
167,-0.0553805,0.139637,1.27448,0.875375
168,-0.0876341,0.204785,1.29696,1.23379
169,-0.105131,0.293848,1.30143,1.31857
170,-0.118421,0.391317,1.27079,1.27653
171,-0.0640259,0.208734,1.24765,1.00158
172,-0.120741,0.305963,1.3242,1.5
173,-0.145687,0.398236,1.29671,1.5
174,-0.154126,0.524546,1.32643,1.5
175,-0.154437,0.660546,1.355,1.5
176,-0.15073,0.796166,1.40737,1.3782
177,-0.15446,0.925866,1.43816,0.813765
178,-0.156594,1.02015,1.47968,0.427362
179,-0.150588,1.01742,1.49626,0.0582547
180,-0.127484,0.738559,1.49049,-0.0942622
181,-0.0240784,0.0439662,1.46694,0.0992136
182,-0.0296645,0.0530837,1.44835,0.181981
183,-0.0317332,0.0581884,1.48176,0.132222
184,-0.0320228,0.0710152,1.47563,0.196738
185,-0.0376201,0.0900043,1.48631,0.125075
186,-0.0365505,0.102667,1.47864,0.054559
187,-0.0362645,0.10815,1.48455,0.0417735
188,-0.0335749,0.109437,1.49139,0.0108098
189,-0.0322955,0.0742255,1.48661,0.00165754
190,-0.0288033,0.0264672,1.49465,-0.0209811
191,-0.0130294,-0.00677179,1.49198,0.0538259
192,-0.0142124,0.00617443,1.49474,0.0624839
193,-0.0149923,0.0124157,1.48821,-0.0135106
194,-0.0181389,0.0200304,1.49057,0.00875917
195,-0.0188991,0.0209909,1.48736,-0.0622312
196,-0.0205253,0.0199287,1.48631,-0.0200591
197,-0.0198131,0.0179498,1.48637,-0.0505271
198,-0.0185177,0.0170029,1.48345,-0.0200384
199,-0.0130235,-0.0192227,1.49524,0.00217013
200,-0.0116649,-0.00911165,1.48772,0.0740247
201,0.000340896,0,1.49481,0.117532
202,-0.000473481,0,1.48972,0.0132953
203,-0.00183019,0,1.49104,0.010093
204,-0.00127569,0,1.48912,0.0448871
205,0.00359036,0,1.48784,0.0172222
206,0.00476425,0,1.49596,0.039888
207,0.00969393,-0.0266018,1.4899,0.0045371
208,0.00924085,-0.0298914,1.49589,0.0111585
209,0.00743054,0.00642783,1.49704,0.0121211
210,0.00117541,0.0350603,1.49667,-0.0231215
211,0.0109003,-0.0171139,1.4981,0.0152533
212,0.0192242,-0.0153168,1.49664,0.0768208
213,0.0227729,-0.0141244,1.49737,0.0393596
214,0.0217422,-0.0163472,1.4841,0.0743812
215,0.0203336,-0.0053485,1.47808,0.0603922
216,0.01548,0.00196787,1.48303,0.0714076
217,0.00837942,0.00896819,1.48109,0.0739658
218,0.00148606,-0.0109232,1.47865,0.0974214
219,-0.0108214,0,1.44828,0.70954
220,-0.0246309,0,1.48439,-0.0660543
tracking time,137,464000000
