idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
1,0.0103212,0.0109538,0,0
2,0.00230326,-0.0115921,0.0499972,-0.0631547
3,0.00251479,-0.0169045,0.0499972,0.0356783
4,0.00260476,-0.0137476,0.126361,0.129132
5,0.00250318,-0.0132431,0.121825,0.164207
6,0.00259125,0.00120782,0.238421,0.174474
7,0.00284184,0.00128653,0.225948,0.0892386
8,0.00268289,0.00538477,0.0578009,0.047814
9,0.00402101,0.0125223,0.37892,-0.0142655
10,0.00477141,0.0113496,0.22768,-0.0835118
11,0.00408939,0.0204,0.0569369,-0.117992
12,-0.00735063,0.0448185,0.38752,-0.185969
13,-0.00954955,0.0346216,0.373692,-0.392771
14,-0.00670446,0.0107626,0.316962,-0.438688
15,-0.00470718,-0.0581231,0.376863,-0.286889
16,-0.000534209,-0.0832899,0.525437,0.28152
17,0.00578661,-0.112453,0.604933,0.679599
18,0.00875078,-0.120007,0.711264,1
19,0.00875078,-0.120007,0.43839,1
20,0.0306701,-0.104497,0.43839,1
21,0.0386569,-0.040278,0.75152,1
22,0.00549946,-0.0420851,0.751018,0.768697
23,-0.00386086,0.0106672,0.0655485,0.731898
24,-0.00555156,0.157322,0.748772,0.070903
25,-0.0248455,0.268521,0.769934,-1
26,-0.0495916,0.373011,0.68689,-1
27,-0.0867074,0.326588,0.715428,-1
28,-0.115538,0.236493,0.8,-1
29,-0.134113,0.126934,0.8,-1
30,-0.1427,0.0188584,0.8,-1
31,-0.141735,-0.0730683,0.8,-1
32,-0.0045156,-0.0827931,0.8,-0.355525
33,0.00489879,-0.126272,0.8,0.560633
34,0.0156404,-0.115749,0.8,1
35,0.0249137,-0.0572353,0.8,1
36,0.0226346,0.0326014,0.8,0.694489
37,0.0156397,0.0967653,0.8,-0.0216396
38,0.0106016,0.111313,0.8,-0.602886
39,0.000532302,0.076141,0.8,-0.780644
40,-0.00736448,0.0252582,0.8,-0.567529
41,-0.00323687,-0.0483185,0.8,-0.129506
42,0.00232382,-0.0624683,0.8,0.380327
43,0.00858472,-0.0309288,0.8,0.57264
44,0.0113815,0.0189496,0.8,0.39053
45,0.008344,0.0547158,0.8,0.0163216
46,0.00322718,0.057712,0.8,-0.295045
47,-0.00421162,0.0344848,0.8,-0.358106
48,-0.00427927,0.00200903,0.8,-0.214158
49,-0.0034086,-0.016793,0.8,0.0625815
50,0.00109756,-0.00806658,0.8,0.246721
51,0.0050278,0.0139676,0.8,0.249714
52,-0.00711467,0.0254037,0.8,0.113314
53,-0.0107735,0.0351815,0.8,-0.140152
54,-0.0127542,0.0231484,0.8,-0.239588
