idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
116,-0.0213821,0.243392,0.8,-0.149034
117,-0.00554111,0.232854,0.8,-0.255292
118,0.0124703,0.206618,0.8,-0.364911
119,0.0338203,0.173488,0.8,-0.442514
120,0.0546635,0.0837116,0.8,-0.552342
121,0.00304846,-0.0374601,0.8,-0.472583
122,0.0166189,-0.0804008,0.8,0.484191
123,0.0264622,-0.0727445,0.8,0.230686
124,0.0314035,-0.0520985,0.8,0.424454
125,0.0366865,-0.0159144,0.8,0.222077
126,0.029973,0.00458019,0.8,0.235475
127,0.0185171,0.0269455,0.8,0.188805
128,0.00577256,0.0442842,0.8,0.198955
129,-0.00523929,-0.0311997,0.8,0.258334
130,-0.0228628,-0.00575398,0.8,0.588127
131,-0.0392067,0.064331,0.8,0.563483
132,-0.0234051,0.127998,0.8,0.502183
133,-0.0321455,0.175816,0.8,-0.490058
134,-0.0387876,0.178175,0.8,-0.269215
135,-0.0400251,0.154407,0.8,-0.569979
136,-0.0390529,0.103533,0.8,-0.321469
137,-0.0271869,0.0735869,0.8,-0.288125
138,-0.0117535,0.0473849,0.8,-0.265463
139,0.00655287,0.0232953,0.8,-0.3105
140,0.0235362,-0.0687278,0.8,-0.401345
141,0.0187398,-0.165629,0.8,-0.262095
142,0.0405846,-0.189589,0.8,0.248308
143,0.0545485,-0.168953,0.8,-0.0373249
144,0.0621268,-0.171677,0.8,-0.192455
145,0.0649808,-0.188957,0.8,-0.248445
146,0.0675966,-0.210243,0.8,-0.248376
147,0.0648202,-0.232703,0.8,-0.227817
148,0.0599386,-0.252676,0.8,-0.201759
149,0.0540457,-0.270992,0.8,-0.174945
150,0.0483266,-0.276087,0.8,-0.126668
151,0.00401225,-0.0318636,0.8,-0.0202783
152,0.00500145,-0.0442905,0.8,-0.414659
153,0.00893577,-0.0811424,0.8,-0.203187
154,0.0172475,-0.101962,0.8,-0.221066
155,0.0250639,-0.122041,0.8,-0.222418
156,0.0332958,-0.142249,0.8,-0.277183
157,0.0423468,-0.168109,0.8,-0.326763
158,0.0506945,-0.197882,0.8,-0.366985
159,0.0494909,-0.224795,0.8,-0.411236
160,0.0568625,-0.254529,0.8,-0.633493
161,0.0356576,-0.217426,0.8,-0.584435
162,0.0547274,-0.270281,0.8,0.00184803
163,0.0662006,-0.276828,0.8,-0.102107
164,0.0688799,-0.286194,0.8,-0.0990665
165,0.0651185,-0.295312,0.8,-0.0882727
166,0.0591033,-0.306847,0.8,-0.0328454
167,0.0466599,-0.309909,0.8,0.0942534
168,0.0239034,-0.308871,0.8,0.142735
169,0.00622987,-0.296059,0.8,0.244589
170,-0.0177544,-0.180084,0.8,0.321029
171,-0.0314287,0.138592,0.8,0.17148
172,-0.0560685,0.154275,0.8,-0.459756
173,-0.0667777,0.12241,0.8,-0.087469
174,-0.071106,0.113417,0.8,0.0264166
175,-0.0624383,0.111598,0.8,0.086576
176,-0.0543731,0.119385,0.8,0.144349
177,-0.0393784,0.132404,0.8,0.0322919
178,-0.0264631,0.135411,0.8,-0.0394284
179,-0.0157291,0.132638,0.8,-0.146425
180,0.00020427,0.16198,0.8,-0.31365
181,0.0247495,-0.0317633,0.8,-0.608576
182,0.0365549,-0.0886199,0.8,-0.437971
183,0.0405329,-0.131871,0.8,-0.162973
184,0.0411214,-0.147689,0.8,-0.0423043
185,0.0375083,-0.151804,0.8,0.00851405
186,0.0262409,-0.149473,0.8,0.0576499
187,0.0153195,-0.144266,0.8,0.081528
188,-0.00146541,-0.138646,0.8,0.177074
189,-0.0153402,-0.133746,0.8,0.291493
190,-0.0286345,-0.0588359,0.8,0.460797
191,-0.0223986,0.159559,0.8,0.434881
192,-0.0464779,0.198992,0.8,-0.268919
193,-0.0631089,0.188234,0.8,0.0479229
194,-0.0770539,0.191702,0.8,0.187342
195,-0.082466,0.208511,0.8,0.254198
196,-0.0840099,0.231416,0.8,0.313358
197,-0.0846847,0.260539,0.8,0.319654
198,-0.0814998,0.289507,0.8,0.295643
199,-0.084365,0.33428,0.8,0.275316
200,-0.0775385,0.303238,0.8,0.0652151
201,-0.0188311,0.0502419,0.8,0.119382
202,-0.0249559,0.0609249,0.8,0.0780473
203,-0.0305285,0.0680047,0.8,0.165263
204,-0.0395155,0.0874809,0.8,0.219774
205,-0.0446873,0.107511,0.8,0.184898
206,-0.0507112,0.127267,0.8,0.253541
207,-0.0552983,0.150712,0.8,0.258821
208,-0.0593833,0.173966,0.8,0.307684
209,-0.0665105,0.205136,0.8,0.350815
210,-0.0695516,0.214736,0.8,0.318211
211,-0.052954,0.15859,0.8,0.448922
212,-0.0751576,0.194075,0.8,0.438478
213,-0.0867597,0.230464,0.8,0.419153
214,-0.0887878,0.268301,0.8,0.399532
