idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
128,0.00624071,0.014445,0.8,-0.138522
129,-0.00102256,0.0439378,0.8,-0.281505
130,-0.0044974,0.0316983,0.8,-0.0994282
131,-0.00165879,0.00294586,0.8,-0.14584
132,0.000122386,-0.00904178,0.8,0.137288
133,0.00278695,-0.0223005,0.8,0.0762066
134,0.00456835,-0.00541072,0.8,0.256118
135,0.00605834,0.0244555,0.8,0.00906745
136,0.00605834,0.0244555,0.8,-0.0808489
137,0.0065319,0.024804,0.8,-0.0219184
138,0.00550014,0.017496,0.8,-0.0672267
139,0.00515835,0.00325127,0.8,0.00490916
140,0.00460949,-0.00482233,0.8,-0.0516132
141,0.00611966,-0.0145993,0.8,0.0314075
142,0.00611966,-0.0145993,0.8,-0.12861
143,0.00642093,-0.0105893,0.8,-0.0235299
144,0.00464732,-0.0221605,0.8,-0.12924
145,0.00257294,-0.0243815,0.8,0.031612
146,0.000437643,-0.0334374,0.8,-0.0516701
147,0.000437643,-0.0334374,0.8,0.146332
148,0.00374278,-0.042613,0.8,0.0164324
149,0.0023564,0.000773681,0.8,0.271647
150,0.00239909,0.0193608,0.8,0.0211246
151,0.000344508,0.0106017,0.8,0.195008
152,0.00233683,0.0107415,0.8,-0.100711
153,0.000538533,0.0280825,0.8,0.133718
154,0.000256207,0.0214929,0.8,-0.167328
155,-0.00103016,0.0328506,0.8,0.0928042
156,-0.0019259,0.0185347,0.8,-0.187117
157,-0.00195287,0.0264209,0.8,0.101555
158,-0.00139508,0.0103184,0.8,-0.173363
159,-0.00491068,0.0153274,0.8,0.122557
160,-0.003858,-0.00422624,0.8,-0.222956
161,0.00309456,0.00627303,0.8,0.108635
162,0.00334892,-0.0127933,0.8,-0.180548
163,0.00391198,-0.00434314,0.8,0.159
164,0.00429145,-0.0198133,0.8,-0.140076
165,0.00315944,-0.00395462,0.8,0.187941
166,0.00267719,-0.0157311,0.8,-0.171559
167,0.00196152,1.39459e-05,0.8,0.167758
168,0.00259991,-0.013382,0.8,-0.183585
169,0.00135667,0.00859413,0.8,0.183391
170,0.00434334,0.00249278,0.8,-0.173576
171,0.000988647,0.00647888,0.8,0.157329
172,0.00158307,0.00489445,0.8,-0.0870666
173,0.00158307,0.00489445,0.8,0.107733
174,0.000158155,0.00160258,0.8,-0.0197496
175,0.000322843,0.0091326,0.8,0.0834965
176,0.00548376,0.00644574,0.8,-0.0474892
177,0.00555292,0.0139239,0.8,0.105996
178,0.00698301,0.00757156,0.8,-0.0623342
179,0.00772655,-0.00440633,0.8,0.108161
180,0.00690951,-0.0037384,0.8,-0.0712215
181,0.00374217,0.0082184,0.8,0.0826268
182,0.00299904,0.00181871,0.8,-0.130197
183,0.00330958,0.00868901,0.8,0.0502499
184,0.00253188,-0.00264426,0.8,-0.131134
185,0.000791385,0.000278735,0.8,0.0716737
186,0.000777052,-0.0113439,0.8,-0.107539
187,-0.000271396,-0.00793905,0.8,0.104162
188,0.000324841,-0.0174945,0.8,-0.077588
189,0.00389907,-0.0254294,0.8,0.124061
190,0.00369411,-0.0145037,0.8,-0.0431531
191,0.00641045,-0.0126171,0.8,0.109328
192,0.00268372,-0.0160152,0.8,-0.0358157
193,0.0024266,-0.00643916,0.8,0.0428156
194,-0.00156674,-0.00893278,0.8,-0.121254
195,-0.00166711,-0.00519559,0.8,-0.0692384
196,-0.00561705,-0.0161367,0.8,-0.19528
197,-0.00453739,-0.0224192,0.8,-0.125682
198,0.00358568,-0.0450868,0.8,-0.195786
199,0.00679584,-0.0295598,0.8,0.0168223
200,0.0131427,-0.050954,0.8,-0.194508
201,-0.00177642,0,0.8,-0.166947
202,0.00496687,0,0.8,-0.747074
203,0.0134789,0,0.8,-0.664517
204,0.0260802,0,0.8,-1
tracking time,182,62000000
