idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
46,-0.00840474,-0.00619328,0.8,0.0106765
47,-0.008897,0.000593395,0.8,0.0478324
48,-0.00771453,0.000112151,0.8,-0.0243202
49,-0.00837561,0.0129845,0.8,0.0994905
50,-0.0114436,0.0246694,0.8,-0.119299
51,-0.0121706,0.0302609,0.8,-0.0293356
52,-0.0140456,0.0274807,0.8,-0.0946124
53,-0.0149755,0.0192324,0.8,-0.0113919
54,-0.0141613,0.0181195,0.8,-0.0428172
55,-0.0112672,0.0114626,0.8,-0.00844308
56,-0.00853856,0.0105996,0.8,0.0153386
57,-0.00739019,0.0137577,0.8,-0.01664
58,-0.00426994,0.0121207,0.8,-0.0563395
59,-0.00191517,-0.0323408,0.8,-0.0347242
60,0.00117965,-0.0343002,0.8,0.240325
61,0.000365194,0.0015821,0.8,-0.0101672
62,-0.00377205,0.00410845,0.8,-0.354439
63,-0.00649326,0.00299711,0.8,-0.0738776
64,-0.00619185,-0.0080324,0.8,-0.436785
65,-0.00519262,-0.0462484,0.8,0.000474276
66,-0.00415476,-0.048286,0.8,-0.204566
67,0.000312376,-0.0664403,0.8,-0.0364963
68,0.00485674,-0.0712055,0.8,-0.114466
69,0.0116466,-0.0720497,0.8,-0.0622232
70,0.024826,-0.0568203,0.8,-0.425185
71,0.0409521,-0.129465,0.8,-1
72,0.0564676,-0.169057,0.8,-0.343998
73,0.0634104,-0.205082,0.8,-0.92857
74,0.0671805,-0.28583,0.8,-0.18419
75,0.0688505,-0.323641,0.8,-0.359801
76,0.0676176,-0.35644,0.8,0.126042
77,0.0572002,-0.349705,0.8,0.0230264
78,0.0461695,-0.347756,0.8,0.172418
79,0.0121257,-0.352192,0.8,0.209962
80,-0.00557224,-0.299863,0.8,0.681962
81,-0.0251914,-0.181924,0.8,0.568075
82,-0.0616103,0.185498,0.8,0.457261
83,-0.0839659,0.227554,0.8,-0.18227
84,-0.104966,0.222023,0.8,0.531466
85,-0.123543,0.259802,0.8,-0.0315871
86,-0.138556,0.259483,0.8,0.738722
87,-0.14937,0.256619,0.8,0.173611
88,-0.155728,0.27189,0.8,1
89,-0.160186,0.3954,0.8,0.713212
90,-0.162943,0.434112,0.8,-0.195203
91,-0.09416,0.384285,0.8,-1
92,-0.12722,0.352732,0.8,-0.499326
93,-0.145523,0.306789,0.8,-0.760649
94,-0.154314,0.238563,0.8,-0.0998195
95,-0.151597,0.213881,0.8,-0.108937
96,-0.142987,0.203719,0.8,0.224129
97,-0.135307,0.222183,0.8,0.0759827
98,-0.120332,0.229276,0.8,0.0856268
99,-0.108531,0.192436,0.8,0.0490099
100,-0.0947193,0.118175,0.8,0.695007
101,-0.0232019,0.0444729,0.8,1
102,-0.02081,0.134774,0.8,1
103,-0.0219682,0.22572,0.8,1
104,-0.0277203,0.315057,0.8,0.999993
105,-0.0337701,0.405739,0.8,0.33049
106,-0.0262516,0.447729,0.8,0.211976
107,-0.0274569,0.467303,0.8,0.00183907
108,-0.0206249,0.468274,0.8,-0.129862
109,-0.0126708,0.448121,0.8,-0.205235
110,0.000664269,0.391753,0.8,-0.441667
111,6.07569e-05,0.0555652,0.8,-0.779205
112,0.000686097,-0.0139545,0.8,-0.391801
113,0.0129823,-0.0465764,0.8,-0.462175
114,0.0229613,-0.0886578,0.8,-0.301659
115,0.0392492,-0.117244,0.8,-0.367657
116,0.0536734,-0.150567,0.8,-0.332293
117,0.0695401,-0.180756,0.8,-0.382492
118,0.0864009,-0.214097,0.8,-0.388431
119,0.100623,-0.313138,0.8,-0.493822
120,0.109661,-0.352744,0.8,0.455421
121,0.0342684,-0.197736,0.8,1
122,0.0630718,-0.142057,0.8,1
123,0.0839741,-0.0526862,0.8,1
124,0.0983773,0.0380593,0.8,1
125,0.107353,0.125884,0.8,1
126,0.109432,0.216447,0.8,1
127,0.105011,0.304761,0.8,1
128,0.0939998,0.395274,0.8,0.530836
129,0.0830631,0.361217,0.8,0.135353
130,0.065763,0.370782,0.8,-0.140629
131,0.0404989,-0.103675,0.8,-1
132,0.0492303,-0.167174,0.8,-1
133,0.0570686,-0.256992,0.8,-1
134,0.0678034,-0.347763,0.8,-1
135,0.0819999,-0.439219,0.8,-0.88748
136,0.09901,-0.519798,0.8,-0.407425
137,0.11871,-0.565826,0.8,-0.18673
138,0.132109,-0.583391,0.8,0.0846978
139,0.138411,-0.489102,0.8,7.11303e-05
140,0.140578,-0.443584,0.8,-0.604843
141,0.0641242,-0.23323,0.8,0.234134
142,0.0836482,-0.236805,0.8,0.0963961
143,0.0956514,-0.228028,0.8,0.242275
144,0.100718,-0.206346,0.8,-0.0126679
145,0.099498,-0.206966,0.8,0.0197787
146,0.0905172,-0.201768,0.8,-0.050582
147,0.0808356,-0.209175,0.8,-0.0719843
148,0.0686806,-0.216684,0.8,0.0176881
149,0.0564047,-0.199485,0.8,0.00299993
150,0.0484806,-0.12511,0.8,0.020859
151,0.0136294,-0.019037,0.8,-0.420784
152,0.0118274,-0.0537509,0.8,-1
153,0.00826215,-0.0921991,0.8,-1
154,-0.000253448,-0.174063,0.8,-1
155,-0.00199034,-0.264704,0.8,-1
156,-0.000332138,-0.355299,0.8,-1
157,-0.00279552,-0.442231,0.8,-1
158,0.00543256,-0.532665,0.8,-0.526323
159,0.0157215,-0.596079,0.8,-0.0449751
160,0.0224992,-0.560666,0.8,0.635918
161,0.0127739,-0.0840514,0.8,0.597861
162,0.0087076,-0.0290438,0.8,0.801819
163,-0.000604083,0.0435931,0.8,0.390115
164,-0.0174071,0.083225,0.8,0.569915
165,-0.0366586,0.134729,0.8,0.324155
166,-0.0535199,0.161088,0.8,0.578096
167,-0.0766855,0.212777,0.8,0.467231
168,-0.0958102,0.251927,0.8,0.697778
169,-0.11824,0.376237,0.8,0.75473
170,-0.139638,0.496371,0.8,0.468675
171,-0.0560641,0.302134,0.8,-0.63624
172,-0.0928567,0.34472,0.8,-1
173,-0.128191,0.339688,0.8,-1
174,-0.161166,0.284116,0.8,-1
175,-0.190562,0.198066,0.8,-1
176,-0.207518,0.107422,0.8,-1
