idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
136,0.092796,-0.202109,0.8,-1
137,0.0832199,-0.291622,0.8,-1
138,0.0780453,-0.382362,0.8,-0.713491
139,0.081115,-0.446692,0.8,-0.487291
140,0.0808616,-0.39857,0.8,-0.353815
141,0.0409327,-0.15946,0.8,-1
142,0.0579407,-0.238829,0.8,-0.08343
143,0.0707214,-0.274669,0.8,-0.254638
144,0.0818743,-0.302863,0.8,-0.00447626
145,0.0813997,-0.30397,0.8,-0.00580301
146,0.0775386,-0.305767,0.8,-0.0694295
147,0.0650365,-0.312099,0.8,-0.00629687
148,0.0510329,-0.313189,0.8,0.0459715
149,0.032724,-0.309033,0.8,0.166135
150,0.0174945,-0.229655,0.8,0.238156
151,-0.0138181,0.228182,0.8,0.0512017
152,-0.0414944,0.233162,0.8,-1
153,-0.0663206,0.192723,0.8,-1
154,-0.076983,0.10488,0.8,-1
155,-0.0816285,0.0158584,0.8,-1
156,-0.0725565,-0.0746088,0.8,-1
157,-0.0618537,-0.161708,0.8,-0.807995
158,-0.0373899,-0.235428,0.8,-0.761021
159,-0.0147923,-0.304799,0.8,-0.740998
160,0.0162337,-0.385574,0.8,-1
161,0.0515932,-0.495936,0.8,-1
162,0.0705241,-0.471802,0.8,-0.952011
163,0.115067,-0.557937,0.8,1
164,0.153388,-0.598158,0.8,1
165,0.188896,-0.590666,0.8,1
166,0.213988,-0.532464,0.8,1
167,0.22322,-0.443731,0.8,1
168,0.230187,-0.352787,0.8,1
169,0.233625,-0.267662,0.8,1
170,0.230797,-0.0998856,0.8,1
171,0.0362907,-0.251987,0.8,1
172,0.0574929,-0.161158,0.8,1
173,0.0693202,-0.0701756,0.8,0.839846
174,0.065198,0.0070826,0.8,0.137826
175,0.0613272,0.0358838,0.8,-0.307597
176,0.0528086,0.0141691,0.8,-0.519741
177,0.0498034,-0.0324299,0.8,-0.53983
178,0.0599699,-0.087153,0.8,-0.456338
179,0.0635954,-0.126934,0.8,-0.32382
180,0.0674693,-0.125527,0.8,-0.438151
181,0.0295632,-0.167872,0.8,-1
182,0.0423392,-0.25463,0.8,-0.51554
183,0.0440943,-0.300549,0.8,-0.265021
184,0.0432273,-0.325282,0.8,-0.131591
185,0.0326066,-0.337117,0.8,0.0482486
186,0.0184207,-0.33306,0.8,0.184641
187,-0.00394405,-0.313708,0.8,0.329932
188,-0.0272269,-0.284081,0.8,0.454458
189,-0.0487699,-0.248051,0.8,0.628291
190,-0.0744889,-0.0596647,0.8,0.91492
191,-0.065196,0.404137,0.8,0.487203
192,-0.112755,0.44802,0.8,-1
193,-0.152719,0.444665,0.8,-1
194,-0.179047,0.393059,0.8,-1
195,-0.188936,0.304068,0.8,-0.967608
196,-0.188396,0.220076,0.8,-0.0199006
197,-0.170761,0.177047,0.8,0.375176
198,-0.146854,0.187082,0.8,0.846857
199,-0.117879,0.245637,0.8,0.762644
200,-0.0925486,0.297163,0.8,0.538511
201,-0.00725585,0.0046735,0.8,0.123293
202,-0.00853146,0.0177421,0.8,0.595191
203,-0.0130872,0.0705695,0.8,0.346568
204,-0.0167564,0.102644,0.8,0.190866
205,-0.0248048,0.124806,0.8,0.155569
206,-0.0277536,0.138882,0.8,0.0850341
207,-0.0308012,0.148567,0.8,0.126473
208,-0.0310939,0.160034,0.8,0.130912
209,-0.0303737,0.17189,0.8,0.154579
210,-0.0336567,0.154973,0.8,0.156381
211,-0.0289482,0.0462544,0.8,0.620896
212,-0.0264741,0.0944141,0.8,1
213,-0.0220133,0.183189,0.8,1
