idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
84,4.8611,-6.69321,0.100518,0.0115215,1.5,-0.0872251
85,5.01076,-6.70434,0.0951604,-0.0556043,1.5,-0.0715789
86,5.16031,-6.71665,0.0922922,-0.0934635,1.5,0.131396
87,5.30969,-6.72902,0.104234,-0.129132,1.5,0.175595
88,5.45921,-6.73958,0.119467,-0.169705,1.5,0.157517
89,5.60886,-6.74769,0.137165,-0.224128,1.5,0.100473
90,5.75873,-6.7537,0.105371,0.697458,1.5,0.0482014
91,5.90866,-6.75835,0.201989,0.395465,1.5,0.0311827
92,6.05858,-6.76237,0.239763,0.0579628,1.5,0.0173149
93,6.20852,-6.76602,0.212985,-0.252286,1.5,0.0342633
94,6.35846,-6.76931,0.163925,-0.434029,1.5,0.0345329
95,6.50841,-6.7721,0.0941439,-0.54783,1.5,0.0714261
96,6.65838,-6.77405,0.0348143,-0.613294,1.5,0.218499
97,6.8085,-6.7738,-0.0499468,-0.713642,1.5,0.257571
98,6.95847,-6.77021,0.0715159,-0.929261,1.5,0.227463
99,7.10838,-6.76328,-0.101765,-0.918605,1.5,0.575413
100,7.25807,-6.75072,0.31041,0.909021,1.5,0.608847
101,7.40656,-6.72975,0.149974,-0.132781,1.5,1.28394
102,7.55317,-6.69824,-0.0570259,-0.210296,1.5,1.28703
103,7.69565,-6.65192,-0.185325,0.00426771,1.5,1.16286
104,7.83182,-6.5897,-0.143102,0.125321,1.5,0.976068
105,7.96175,-6.51296,-0.0946662,0.207735,1.5,0.816949
106,8.08348,-6.42584,-0.0434426,0.254031,1.5,1.82593
107,8.19592,-6.32713,0.00671876,0.223915,1.5,1.83416
108,8.29435,-6.21354,0.0815864,0.12966,1.5,1.73943
109,8.37302,-6.08768,0.114653,0.0576206,1.5,1.71747
110,8.43174,-5.9498,0.0582136,0.297636,1.5,1.4574
111,8.46954,-5.80633,0.0911934,0.170784,1.5,1.17155
112,8.49008,-5.65782,0.113644,0.0817847,1.5,0.868188
113,8.49654,-5.508,0.12215,-0.00150029,1.5,0.62964
114,8.4926,-5.35807,0.117465,-0.0627433,1.5,0.452338
115,8.48128,-5.20887,0.100026,-0.112037,1.5,0.302226
116,8.46443,-5.05992,0.0812403,-0.144973,1.5,-0.0685639
117,8.44514,-4.91073,0.0491054,-0.138973,1.5,-0.2037
118,8.42751,-4.76172,0.0302031,-0.116967,1.5,-0.236324
119,8.41298,-4.61224,0.0175803,-0.0976832,1.5,-0.269025
120,8.40211,-4.46243,-0.0228424,-0.0617224,1.5,-0.262647
121,8.39512,-4.31238,-0.0246099,-0.0124792,1.5,-0.191029
122,8.39121,-4.16243,-0.0258414,-0.00237476,1.5,-0.121699
123,8.38925,-4.01234,-0.0311552,0.00457055,1.5,-0.0912665
124,8.38887,-3.86227,-0.0280168,0.010639,1.5,-0.0925613
125,8.38984,-3.71219,-0.0260487,0.0167601,1.5,-0.0686528
126,8.39202,-3.56215,-0.026482,0.0225883,1.5,-0.0508648
127,8.3951,-3.41214,-0.0282985,0.0225908,1.5,-0.0520566
128,8.39894,-3.26215,-0.0286907,0.0267009,1.5,-0.0340136
129,8.40343,-3.11219,-0.0169104,0.030013,1.5,-0.00367009
