idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
129,0.0637286,0.439475,1.43141,-0.0405865
130,0.0500558,0.346273,1.44117,-0.175049
131,0.0103968,0.0118857,1.44928,-0.171758
132,0.00501841,-0.00376438,1.45934,-0.179441
133,0.000506968,-0.0204371,1.46721,-0.133879
134,0.000873019,-0.0335691,1.47214,-0.112251
135,-0.000717411,-0.0426915,1.47837,-0.074491
136,0.00105484,-0.0500103,1.4812,-0.0853612
137,0.00348617,-0.0605887,1.48502,-0.0578149
138,0.00660054,-0.0701142,1.48741,-0.0322969
139,0.00531011,-0.0515315,1.48939,-0.0323495
140,0.00669468,-0.0343938,1.49165,-0.0184413
141,-0.00544569,-0.0265599,1.49293,0.0774978
142,-0.00167386,-0.0332951,1.49436,0.0138164
143,0.00129976,-0.0323818,1.47133,0.120614
144,0.000803911,-0.0182623,1.48237,0.0606163
145,0.00103116,-0.00647954,1.49175,0.00517571
146,0.000763433,-0.0159391,1.47462,-0.0357703
147,0.00181177,-0.0197795,1.50533,0.0502718
148,0.000492278,0.0131064,1.49313,0.0206212
149,0.000658738,0.0244678,1.49262,0.026859
150,0.00262908,0.0362177,1.50308,0.0385545
151,0.00997784,-0.0436616,1.49115,0.0185358
152,0.0122914,-0.0417791,1.50209,-0.0106963
153,0.013422,-0.0411946,1.49617,-0.0123876
154,0.0133717,-0.0423684,1.49852,-0.023719
155,0.012691,-0.0445343,1.50027,-0.0149577
156,0.0115877,-0.0459828,1.49748,-0.00974368
157,0.0123572,-0.0485013,1.50099,-0.00174801
158,0.00687758,-0.00947186,1.49864,0.0277086
159,0.00382037,-1.24524e-05,1.49993,0.00585358
160,0.000361675,0.0200443,1.49964,0.0406334
161,0.0291214,-0.0149961,1.4965,0.14815
162,0.0627797,-0.00778493,1.39931,0.15321
163,0.0647366,0.00711484,1.39695,0.191856
164,0.0485333,0.023981,1.34063,0.227188
165,0.0189025,0.0420203,1.32485,0.394226
166,-0.0177562,0.078581,1.31066,0.557773
167,-0.053004,0.128765,1.28213,0.682065
168,-0.0767814,0.186402,1.27431,0.788478
169,-0.102937,0.27557,1.24746,0.9054
170,-0.12014,0.359151,1.22199,0.836524
171,-0.0510874,0.168337,1.19288,0.887882
172,-0.107466,0.248436,1.24869,1.25
173,-0.136548,0.357765,1.22758,1.25
174,-0.139986,0.478718,1.30156,1.25
175,-0.136816,0.604015,1.31531,1.25
176,-0.128134,0.719842,1.3988,1.25
177,-0.121537,0.835917,1.41539,1.25
178,-0.11412,0.950707,1.45328,1.1049
179,-0.105358,1.04915,1.48898,0.491907
180,-0.0768316,0.807301,1.51966,0.170521
181,0.0156766,-0.017583,1.47795,0.26153
182,0.0131651,0.0130731,1.42738,0.295399
183,0.0102678,0.0400316,1.47487,0.124431
184,0.0059948,0.0523502,1.45722,0.0941616
185,0.00387536,0.0583461,1.47228,0.0494427
186,0.00161275,0.0632296,1.48017,0.0488862
187,3.19197e-05,0.0668018,1.47426,0.0136947
188,-0.00135124,0.0746153,1.48908,-0.00158328
189,-0.00817521,0.0715332,1.48257,-0.0194762
190,-0.0147888,0.0766577,1.46706,-0.166893
191,-0.00988669,0.0210031,1.47244,-0.232366
192,-0.0200186,0.00138167,1.48473,-0.0984374
193,-0.0224821,-0.00904374,1.47902,-0.0926615
194,-0.0211591,-0.0189088,1.48994,-0.0277055
195,-0.0197224,-0.0217636,1.48755,0.00849129
196,-0.0173236,0,1.49116,0.0140657
197,-0.0136328,-0.0208046,1.49344,0.035387
198,-0.0126342,-4.47732e-05,1.49236,0.0127262
199,-0.00525342,0.00288629,1.49567,0.00321841
200,-0.00710889,0.0206023,1.49495,0.014588
201,-0.00946097,-0.00130611,1.49627,-0.0043957
202,-0.0115467,-0.00171516,1.49722,-0.0213554
203,-0.0105001,-0.00764196,1.49701,0.00263737
204,-0.0129354,-0.00729446,1.4984,0.0476473
205,-0.0115446,-0.0129346,1.49804,0.01581
206,-0.00981277,-0.0112301,1.49258,0.0899313
207,-0.00724405,-0.00968921,1.49537,0.043614
208,-0.00764981,0.00100343,1.49153,0.078354
209,-0.0071546,0.000206036,1.49146,0.038205
210,-0.00590538,0.00327364,1.4973,0.0565057
211,-0.000906223,0,1.48719,0.0499482
212,-0.00271032,-0.0439594,1.44192,-0.289195
213,0.00435159,0,1.46242,-0.244297
214,0.0177365,0,1.42983,-0.234144
215,0.0427475,0,1.42692,-0.283297
216,0.0648315,0,1.40902,-0.244068
217,0.0886424,0,1.39069,-0.368358
218,0.101691,0,1.39137,-0.453657
219,0.126748,0,1.4146,-0.112861
220,0.143434,0,1.33627,-0.813129
221,0.163633,0,1.41364,-0.666659
222,0.168375,0,1.32303,-1.25
223,0.162074,0,1.37003,-1.25
tracking time,148,600000000
