idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
123,17.0937,-0.26852,-0.0105592,0.00868204,1.5,-0.00293177
124,17.2437,-0.269748,-0.010148,0.00723977,1.5,-0.00376553
125,17.3937,-0.271031,-0.00909527,0.00685702,1.5,-0.00368767
126,17.5437,-0.272373,-0.0070158,0.00670543,1.5,0.00096536
127,17.6937,-0.273744,-0.00572905,0.00817844,1.5,0.00154608
128,17.8436,-0.275103,0.00201526,0.0119758,1.5,0.0119172
129,17.9936,-0.276379,0.00334226,0.0099246,1.5,0.0130284
130,18.1436,-0.277478,0.00654101,0.00783936,1.5,0.0146044
131,18.2936,-0.278381,0.0103069,0.00116292,1.5,0.017911
132,18.4436,-0.279054,0.0122607,0.00450445,1.5,0.0163888
133,18.5936,-0.279478,0.0128065,0.0013608,1.5,0.014302
134,18.7436,-0.279679,0.012882,-0.000490549,1.5,0.0134395
135,18.8935,-0.27968,0.0119523,-0.0037671,1.5,0.0116271
136,19.0435,-0.279498,0.0112982,-0.00505715,1.5,0.00585699
137,19.1935,-0.279185,0.0135837,-0.000512356,1.5,0.0048634
138,19.3435,-0.278788,0.0133232,-0.00294027,1.5,0.0076465
139,19.4935,-0.278299,0.0116282,-0.00092322,1.5,0.00761562
140,19.6435,-0.277695,0.00659727,-0.00720624,1.5,-0.00123916
141,19.7935,-0.277032,0.00547155,-0.00773259,1.5,-0.0015904
142,19.9435,-0.276385,0.00789241,0.00754674,1.5,0.0021829
143,20.0935,-0.275735,0.0126444,0.00465049,1.5,0.00765938
144,20.2435,-0.275015,0.0130391,0.000638152,1.5,0.0100106
145,20.3935,-0.274165,0.0115583,-0.00362693,1.5,0.00820692
146,20.5435,-0.273177,0.010813,-0.00629238,1.5,0.00762248
147,20.6935,-0.272069,0.00757816,-0.00879234,1.5,0.00556802
148,20.8434,-0.270859,0.00589247,-0.0129282,1.5,0.0058622
149,20.9934,-0.269561,0.000892316,-0.0205746,1.5,0.01485
150,21.1434,-0.268118,-0.00203416,-0.0182453,1.5,0.0328296
151,21.2934,-0.266341,-0.00455212,-0.0153562,1.5,0.0346839
152,21.4433,-0.264069,-0.00647928,-0.0103798,1.5,0.0388941
153,21.5933,-0.261259,-0.00751474,-0.00350908,1.5,0.0401497
154,21.7432,-0.257866,-0.00735698,0.00553167,1.5,0.0290459
155,21.8931,-0.253951,-0.00560205,0.0179323,1.5,0.0298065
tracking time,170,2000000
