idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
46,5.54655,-0.140636,0.00650198,-0.0308351,1.5,-0.110379
47,5.69547,-0.140866,-0.00384442,-0.0346512,1.5,-0.118276
48,5.84555,-0.142427,-0.00900443,-0.0261113,1.5,-0.119308
49,5.99561,-0.14572,-0.0132679,-0.0142614,1.5,-0.11691
50,6.14562,-0.150751,0.00122822,0.0771885,1.5,-0.0998917
51,6.29555,-0.157395,0.0121826,0.0699167,1.5,0.0791433
52,6.44416,-0.164148,0.0221524,0.0418275,1.5,0.139387
53,6.59403,-0.169198,0.0266639,0.0176762,1.5,0.100635
54,6.74284,-0.172645,0.0273319,-0.00190411,1.5,0.0716878
55,6.89286,-0.175168,0.025919,-0.0171548,1.5,0.0651949
56,7.04286,-0.176698,0.0193485,-0.0328739,1.5,-0.0520738
57,7.19282,-0.178068,0.00221312,-0.0295611,1.5,-0.096228
58,7.3428,-0.18035,-0.00176701,-0.0224658,1.5,-0.125485
59,7.49285,-0.184212,-0.0109089,-0.0173568,1.5,-0.127124
60,7.64284,-0.189925,-0.00235374,0.0303559,1.5,-0.108369
61,7.79274,-0.197391,0.00728653,0.0435328,1.5,0.0912647
62,7.94244,-0.205143,0.0132448,0.0346195,1.5,0.136804
63,8.09225,-0.211202,0.0126883,0.0186701,1.5,0.117291
64,8.24209,-0.215366,0.0104109,0.00575165,1.5,0.0823258
65,8.392,-0.218033,0.0108113,-0.00133402,1.5,0.0650114
66,8.54194,-0.2196,0.00672978,-0.00824062,1.5,0.0128891
67,8.69193,-0.220064,0.00495502,-0.0133516,1.5,-0.00228258
68,8.84195,-0.219788,0.0037369,-0.0100461,1.5,-0.0202828
69,8.99197,-0.219625,0.00227635,-0.00716387,1.5,-0.0251956
70,9.14199,-0.219784,-0.00276778,0.00379628,1.5,-0.0239541
71,9.29201,-0.220299,-0.00124042,0.00643967,1.5,0.00289322
72,9.442,-0.220994,-0.00021974,0.00710147,1.5,0.00590702
73,9.592,-0.221634,-0.00361671,0.00830499,1.5,0.000751986
74,9.742,-0.222222,0.00168598,0.0124148,1.5,-0.000623619
75,9.892,-0.222809,0.00360217,0.0131051,1.5,0.018829
76,10.042,-0.223284,0.0095754,0.00936416,1.5,0.0386138
77,10.192,-0.223362,0.00886151,-0.00511513,1.5,0.0389572
78,10.3419,-0.222875,0.00792835,-0.0078064,1.5,0.0204792
79,10.4919,-0.221934,0.00768906,-0.00911292,1.5,0.0133109
80,10.6419,-0.220729,0.0123158,0.0217291,1.5,0.0272749
81,10.7919,-0.219233,0.0149404,0.013006,1.5,0.0388777
82,10.9418,-0.21726,0.016206,0.00347224,1.5,0.00782306
83,11.0918,-0.214908,0.0177904,-0.000319465,1.5,0.00777146
84,11.2418,-0.21243,0.0173159,-0.00605193,1.5,0.00656872
85,11.3917,-0.209838,0.0184153,-0.0110212,1.5,0.0135486
86,11.5417,-0.2071,0.017704,-0.0167636,1.5,-0.0296405
87,11.6917,-0.204516,0.015199,-0.0160435,1.5,-0.0320018
88,11.8417,-0.202486,0.0104666,-0.0154436,1.5,-0.0303435
