idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
125,9.3448,-0.835224,-0.20184,-0.214405,0.8,0.195665
126,9.50422,-0.844136,-0.217021,-0.0584409,0.8,0.129744
127,9.58445,-0.846463,-0.218237,0.0192982,0.8,0.0140994
128,9.66444,-0.848091,-0.213112,0.101516,0.8,-0.040231
129,9.66444,-0.848091,-0.213112,0.101516,0.8,-0.0508812
130,9.8243,-0.851797,-0.0605404,-0.22356,0.8,-0.0508812
131,9.90431,-0.85418,-0.0733137,-0.0846797,0.8,0.120957
132,9.98417,-0.856352,-0.015009,0.309978,0.8,0.154253
133,10.064,-0.85743,0.00916888,0.33696,0.8,1.56252
134,10.064,-0.85743,0.00916888,0.33696,0.8,1.60619
135,10.2234,-0.849685,0.0463101,0.26551,0.8,1.60619
136,10.3019,-0.835488,0.0188745,0.13612,0.8,1.4349
137,10.3019,-0.835488,0.0188745,0.13612,0.8,1.18213
138,10.449,-0.779394,-0.012065,-0.0346027,0.8,1.18213
139,10.5181,-0.737972,-0.0246436,-0.097724,0.8,0.583472
140,10.5827,-0.689698,-0.000991869,0.0948911,0.8,0.236295
141,10.6439,-0.637147,0.0116686,0.135698,0.8,0.425661
142,10.6439,-0.637147,0.0122932,0.135296,0.8,0.316002
143,10.7581,-0.525292,0.0606294,0.157785,0.8,0.32165
144,10.7581,-0.525292,0.0606294,0.157785,0.8,0.099897
145,10.8652,-0.406523,0.0851163,0.126169,0.8,0.099897
146,10.8652,-0.406523,0.0884051,0.124533,0.8,-0.0403191
147,10.9175,-0.346012,0.120575,0.0882031,0.8,-0.0367238
148,11.0218,-0.224513,0.114495,0.0139026,0.8,-0.0742262
149,11.0744,-0.164045,0.101092,-0.00929545,0.8,-0.068217
150,11.0744,-0.164045,-0.000993142,0.833353,0.8,-0.0535582
151,11.1273,-0.104008,0.0656927,0.633776,0.8,-0.222237
152,11.1806,-0.0442977,0.101363,0.446112,0.8,-0.225369
153,11.2348,0.0148497,0.0607765,0.169608,0.8,-1.39197
154,11.3481,0.128686,-0.0484228,0.0283069,0.8,-1.40405
155,11.3481,0.128686,-0.0465752,0.029253,0.8,-1.34196
156,11.4102,0.180324,-0.0369593,0.0799333,0.8,-1.34331
157,11.5483,0.260471,0.0422838,0.19572,0.8,-1.15415
158,11.5483,0.260471,0.0422838,0.19572,0.8,-0.510551
159,11.6235,0.288052,0.0748825,0.244331,0.8,-0.510551
160,11.7792,0.325057,0.0319004,0.52354,0.8,-0.154782
161,11.858,0.338798,0.0738299,0.453037,0.8,0.11815
162,11.858,0.338798,0.0704211,0.451381,0.8,0.188103
163,11.9369,0.352314,0.136105,0.480191,0.8,0.161117
164,12.0937,0.382852,0.20341,0.231627,0.8,-0.304427
165,12.1722,0.398991,0.217154,0.125275,0.8,-0.46891
166,12.251,0.412743,0.215125,0.0604575,0.8,-0.425165
167,12.251,0.412743,0.215125,0.0604575,0.8,-0.308731
168,12.3304,0.423144,0.210163,0.00393914,0.8,-0.308731
169,12.4101,0.4308,0.205716,-0.0592892,0.8,-0.199834
170,12.5699,0.439709,0.0640577,0.385932,0.8,-0.099642
171,12.65,0.442065,0.090093,0.259095,0.8,0.0488764
172,12.65,0.442065,0.087113,0.255594,0.8,0.089356
173,12.7298,0.444181,0.0449808,-0.168537,0.8,-1.12902
174,12.8898,0.448883,0.00832758,-0.267967,0.8,-1.21257
175,12.9703,0.447518,-0.00699916,-0.246394,0.8,-1.32981
176,13.0511,0.439791,0.00566544,-0.158752,0.8,-1.23498
177,13.0511,0.439791,0.00566544,-0.158752,0.8,-1.03367
178,13.1298,0.42377,0.0149352,-0.0643834,0.8,-1.03367
179,13.2078,0.398869,0.0261336,-0.00726309,0.8,-0.737631
180,13.3528,0.328461,0.00343432,-0.0225192,0.8,-0.477039
181,13.421,0.286491,0.00301292,-0.0328532,0.8,-0.256628
182,13.421,0.286491,0.00301292,-0.0328532,0.8,-0.780583
183,13.4876,0.241941,-0.000770656,-0.0584173,0.8,-0.780583
184,13.5523,0.194594,0.0597279,0.143417,0.8,-0.740758
185,13.67,0.0875782,-0.0282899,-0.0433209,0.8,-0.598909
186,13.7233,0.0278657,-0.150539,-0.0482334,0.8,-0.163995
187,13.7233,0.0278657,-0.150539,-0.0482334,0.8,0.000901284
188,13.8235,-0.0967592,-0.203995,0.127148,0.8,0.000901284
189,13.8732,-0.159468,-0.190372,0.204628,0.8,0.104618
190,13.9231,-0.221883,-0.155535,0.236384,0.8,0.116532
191,13.9736,-0.283793,-0.287192,-0.954683,0.8,0.0981721
192,13.9736,-0.283793,-0.287192,-0.954683,0.8,0.0741819
193,14.0766,-0.406109,-0.36231,-0.420888,0.8,0.0741819
194,14.1288,-0.466671,-0.351266,-0.11795,0.8,1.47645
195,14.1823,-0.525817,-0.172945,0.0144091,0.8,1.55236
196,14.1823,-0.525817,-0.172945,0.0144091,0.8,1.51351
197,14.2394,-0.581865,0.0210214,-0.0677277,0.8,1.51351
198,14.37,-0.674321,0.0337357,-0.165519,0.8,1.38854
199,14.443,-0.706947,0.000680626,-0.215807,0.8,0.842376
200,14.443,-0.706947,0.020769,-0.258697,0.8,0.496811
201,14.5971,-0.749414,-0.0273198,-0.321108,0.8,0.494803
202,14.6758,-0.763415,-0.0556956,-0.304539,0.8,0.0243382
203,14.6758,-0.763415,-0.103262,-0.499032,0.8,0.291627
204,14.8345,-0.785278,-0.16658,-0.331379,0.8,0.291627
205,14.9141,-0.793271,-0.189296,-0.26072,0.8,0.192039
206,14.9939,-0.799507,-0.204318,-0.184307,0.8,0.100521
207,15.0738,-0.80465,-0.214298,-0.10322,0.8,0.100521
208,15.0738,-0.80465,-0.220091,-0.101373,0.8,0.0157823
209,15.2336,-0.812909,-0.222173,0.0568618,0.8,-0.0157372
210,15.3135,-0.816787,-0.075588,-0.53442,0.8,-0.06205
211,15.3934,-0.820818,-0.115097,-0.393706,0.8,-0.105959
212,15.3934,-0.820818,-0.115097,-0.393706,0.8,-0.107529
213,15.4733,-0.825292,-0.0782713,0.0762797,0.8,-0.107529
214,15.633,-0.836746,-0.0510141,0.255878,0.8,1.02524
