idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
125,-0.0418192,0.028109,0.784985,0.222941
126,-0.0410492,0.0277797,0.782797,0.399023
127,-0.0385928,0.0482863,0.780227,0.46811
128,-0.0360899,0.0834338,0.784986,0.451811
129,-0.0332171,0.123101,0.780484,0.365839
130,-0.0326686,0.164466,0.78099,0.27708
131,-0.0128621,0.0222861,0.782079,0.158041
132,-0.00237386,0.0463126,0.78575,0.279443
133,0.00156593,0.0613526,0.782311,0.187505
134,0.00284317,0.086496,0.783364,0.187069
135,0.00310457,0.100876,0.782963,0.103695
136,0.000947776,0.117978,0.779311,0.110375
137,-0.00219018,0.128849,0.779461,0.0764608
138,-0.00579585,0.138977,0.77374,0.0877871
139,-0.00623282,0.143682,0.771452,0.105126
140,-0.00964392,0.153224,0.769532,0.171039
141,0.0214897,-0.0544764,0.763292,0.191936
142,0.0387113,-0.0374832,0.765039,0.531726
143,0.0441375,-0.0199746,0.764981,0.45461
144,0.036206,0.0274011,0.750618,0.48116
145,0.0206112,0.0681055,0.745791,0.344408
146,0.00367042,0.114509,0.732008,0.249354
147,-0.0140928,0.153679,0.722728,0.131781
148,-0.0303142,0.179195,0.721267,0.0566366
149,-0.0470564,0.191523,0.703578,0.0122403
150,-0.0589628,0.197454,0.68451,0.0523405
151,-0.0431892,0.0962151,0.678254,0.148358
152,-0.0851956,0.115476,0.695674,0.72551
153,-0.109366,0.130089,0.697065,0.885011
154,-0.118903,0.183172,0.687575,1
155,-0.119412,0.271916,0.699134,1
156,-0.119932,0.369401,0.707552,0.765017
157,-0.11966,0.453424,0.697194,0.43385
158,-0.119509,0.530193,0.715145,0.244927
159,-0.113466,0.573677,0.717537,-0.0466078
160,-0.10761,0.596438,0.718248,-0.0264844
161,-0.0160626,-0.137102,0.751428,0.039887
162,0.00994173,-0.139484,0.731547,0.917418
163,0.034746,-0.13522,0.730207,0.744975
164,0.0559118,-0.100621,0.748368,0.734405
165,0.0693543,-0.0355758,0.750721,0.523241
166,0.0763307,0.0333013,0.737772,0.146734
167,0.0783982,0.0782847,0.743894,-0.282679
168,0.079877,0.091737,0.740491,-0.594049
169,0.0806285,0.0716467,0.733253,-0.787162
170,0.0810154,0.015875,0.734945,-0.840788
171,0.0249396,-0.0628117,0.733499,-0.744417
172,0.0350445,-0.138641,0.733028,-0.789116
173,0.0456601,-0.201351,0.736765,-0.578493
174,0.0544098,-0.273331,0.716949,-0.407361
175,0.0703417,-0.327962,0.71633,-0.192241
176,0.0763779,-0.351219,0.717002,-0.00402188
177,0.0791966,-0.369209,0.705875,0.00206984
178,0.0787574,-0.37508,0.698522,-0.0165916
179,0.0720786,-0.372941,0.700359,-0.161745
180,0.0639933,-0.374124,0.691661,-0.316935
181,-0.025606,0.226786,0.683227,-0.513683
182,-0.0640129,0.185958,0.755859,-1
183,-0.08424,0.108997,0.72708,-1
184,-0.091897,0.0181689,0.724376,-0.921694
185,-0.0873938,-0.0560007,0.750438,-0.578202
186,-0.0763151,-0.140429,0.709907,-0.304503
187,-0.0610105,-0.196309,0.714481,-0.00282845
188,-0.0440503,-0.225598,0.730208,0.222202
189,-0.0254146,-0.226369,0.701196,0.324741
190,-0.00847932,-0.205591,0.693675,0.282938
191,0.00336434,-0.00647842,0.693436,0.110668
192,0.0451021,0.022609,0.694191,-0.655639
193,0.0717119,0.0278135,0.693027,-1
194,0.0848963,-0.00174766,0.715323,-1
195,0.0881448,-0.0645999,0.71874,-1
196,0.087362,-0.155108,0.720785,-1
197,0.0851116,-0.251346,0.710884,-1
198,0.0851409,-0.338873,0.714374,-0.815863
199,0.0870587,-0.442618,0.708521,-0.474058
200,0.0899054,-0.532193,0.694232,-0.0391889
201,0.0460888,-0.160703,0.68365,0.440512
202,0.0563063,-0.173659,0.745652,-0.490922
203,0.059463,-0.15131,0.734485,-0.372858
204,0.0533131,-0.159169,0.7396,-0.646794
205,0.0472534,-0.195047,0.741576,-0.655742
206,0.0414482,-0.258231,0.756011,-0.564301
207,0.0363772,-0.322681,0.766191,-0.303136
208,0.0318583,-0.380025,0.770052,-0.0505768
209,0.0250662,-0.419813,0.78112,0.213875
210,0.0151957,-0.429199,0.780763,0.410854
211,-0.0411802,0.262276,0.78462,0.498355
212,-0.085067,0.302187,0.731863,-0.513079
213,-0.1186,0.310506,0.732844,-0.694194
214,-0.144236,0.281243,0.720895,-0.657379
215,-0.158424,0.223499,0.716068,-0.354751
216,-0.160507,0.159258,0.702099,0.236281
217,-0.150258,0.125695,0.684394,0.971318
218,-0.129283,0.127359,0.681084,1
219,-0.102122,0.160201,0.663669,1
220,-0.0726755,0.230192,0.661093,1
221,0.0156974,-0.352661,0.666861,1
222,0.0396195,-0.251666,0.731776,1
223,0.0581097,-0.151742,0.679684,1
224,0.0732263,-0.0612865,0.709797,1
225,0.0787059,0.0386772,0.735888,1
226,0.0831092,0.144273,0.715239,0.87511
227,0.0768153,0.254038,0.717692,0.476025
228,0.0653517,0.348317,0.742372,0.0289416
229,0.0491904,0.406446,0.724925,-0.382685
230,0.0311048,0.424264,0.715499,-0.630728
231,0.0100719,0.0178593,0.712342,-0.712845
232,0.0273403,-0.0369612,0.733897,0.188302
233,0.0427114,-0.0581942,0.729787,0.32244
234,0.0483144,-0.0458939,0.725798,0.470764
235,0.0419975,-0.014691,0.723267,0.465452
236,0.0303942,0.0308236,0.722839,0.406729
237,0.01652,0.0676982,0.721684,0.292291
238,-0.000279416,0.107144,0.709632,0.222267
239,-0.0148412,0.125491,0.705123,0.135366
240,-0.0291182,0.145895,0.6855,0.134479
241,-0.0235561,0.143805,0.678199,0.161091
242,-0.0648897,0.149498,0.6837,0.352808
243,-0.0978759,0.164745,0.669663,0.607784
244,-0.117225,0.191377,0.676306,0.793013
245,-0.123149,0.244389,0.692929,0.959793
246,-0.120119,0.322493,0.688589,0.849667
247,-0.117592,0.416947,0.67673,0.665355
248,-0.114831,0.500661,0.685572,0.344415
249,-0.11516,0.574513,0.671529,-0.00759165
250,-0.114504,0.61485,0.663755,-0.394112
251,-0.0210616,-0.0322925,0.636541,-0.923639
252,-0.00490598,-0.0622368,0.756032,1
253,0.0204221,-0.127372,0.700324,0.817576
254,0.0486197,-0.157215,0.725276,1
255,0.0764867,-0.153993,0.711696,1
256,0.100029,-0.117506,0.717403,1
257,0.122666,-0.0465051,0.71027,1
258,0.132873,0.0483166,0.715784,1
259,0.13913,0.147322,0.724948,0.470408
260,0.13966,0.248885,0.727495,-0.0359492
261,0.0533564,-0.184897,0.739314,-0.6302
262,0.0909922,-0.15711,0.68818,-0.182249
263,0.115614,-0.162427,0.683849,-0.45185
264,0.127911,-0.177514,0.684217,-0.750292
265,0.130136,-0.218047,0.656877,-0.902017
266,0.124513,-0.291427,0.641507,-1
267,0.121922,-0.377786,0.653819,-0.882776
268,0.113008,-0.468274,0.631985,-0.471717
269,0.10572,-0.553495,0.617977,0.0860296
270,0.100838,-0.609275,0.593103,1
271,0.00345602,0.224471,0.582089,1
272,-0.0304553,0.236807,0.705097,-1
273,-0.0626471,0.284748,0.692397,-1
274,-0.0925405,0.301658,0.685986,-1
275,-0.116972,0.281215,0.676426,-1
276,-0.135945,0.227748,0.674903,-1
277,-0.148053,0.141952,0.671324,-1
278,-0.156192,0.051029,0.677833,-1
279,-0.158152,-0.0404302,0.689776,-1
280,-0.158019,-0.128627,0.692011,-1
281,-0.0419629,0.28795,0.694433,-1
282,-0.0658095,0.192054,0.726462,-1
283,-0.0681592,0.100161,0.717317,-0.927976
284,-0.0600561,0.00947002,0.728017,-0.561212
285,-0.0444077,-0.0792414,0.726127,-0.26788
286,-0.0256703,-0.13734,0.734988,0.0783347
287,-0.00545648,-0.166379,0.720621,0.279125
288,0.0132082,-0.162144,0.72178,0.352786
289,0.0323529,-0.140234,0.723022,0.270678
290,0.0442456,-0.107325,0.713077,0.111743
291,0.03642,-0.159599,0.709031,-0.160469
292,0.0773071,-0.150716,0.708714,-0.275698
293,0.10461,-0.164825,0.705475,-0.547937
294,0.119668,-0.192054,0.71018,-0.696602
295,0.124584,-0.245648,0.713231,-0.783139
296,0.127303,-0.312976,0.716601,-0.701106
297,0.125384,-0.389793,0.7204,-0.527445
298,0.12299,-0.458281,0.728971,-0.323788
299,0.116941,-0.511958,0.734623,-0.146482
300,0.110853,-0.545192,0.740653,-0.0488271
301,0.0206461,0.144097,0.756978,-0.035577
302,-0.00355488,0.138795,0.745905,-0.914059
303,-0.0287168,0.134597,0.74388,-0.697125
304,-0.0478197,0.0965633,0.75568,-0.717471
305,-0.0593153,0.0276241,0.753205,-0.481693
306,-0.0642728,-0.0426272,0.755041,-0.0799598
307,-0.0683916,-0.0877885,0.750939,0.336855
308,-0.0701486,-0.10037,0.749296,0.638518
309,-0.0720445,-0.0776094,0.747927,0.833373
310,-0.0737852,-0.0198554,0.744878,0.886733
311,-0.0398585,0.111985,0.74103,0.789179
312,-0.0667107,0.195431,0.735916,0.573282
313,-0.0824686,0.267404,0.728762,0.338569
314,-0.0946604,0.306037,0.718899,0.112066
315,-0.101763,0.341132,0.70838,0.0507338
316,-0.105592,0.352607,0.702965,-0.000876725
317,-0.104604,0.357273,0.69065,0.0803872
318,-0.0988385,0.357056,0.684111,0.226855
319,-0.0882232,0.374477,0.680875,0.44766
320,-0.0753196,0.395825,0.690478,0.591017
321,0.02419,-0.252484,0.6812,0.64106
322,0.0632536,-0.19862,0.729358,1
323,0.0864331,-0.138187,0.714624,1
324,0.0965926,-0.0591345,0.718905,1
325,0.0949466,0.0323364,0.727351,0.696674
326,0.0867213,0.123684,0.731383,0.371392
327,0.0726706,0.184003,0.724649,0.0245979
328,0.0555,0.220216,0.721455,-0.197802
329,0.0324936,0.225858,0.72226,-0.328137
330,0.0153404,0.208297,0.715995,-0.344655
331,0.00428469,0.0184351,0.700273,-0.21323
332,-0.0331529,-0.0151956,0.709661,0.520831
333,-0.0551179,-0.039698,0.717841,0.834955
334,-0.0696475,-0.0251775,0.706452,1
335,-0.0759376,0.0235174,0.703626,1
336,-0.0704416,0.10557,0.703816,1
337,-0.0706736,0.196434,0.707531,1
338,-0.0719975,0.294609,0.691298,0.795111
339,-0.0757924,0.391026,0.689542,0.481353
340,-0.0822609,0.474731,0.696209,0.101402
341,-0.0363159,0.434527,0.671123,-0.345401
342,-0.0706183,0.451192,0.647495,-0.564133
343,-0.0937822,0.432617,0.643795,-0.675542
344,-0.104564,0.386883,0.636677,-0.48081
345,-0.0975755,0.342478,0.669085,0.420005
346,-0.0842091,0.298113,0.71446,1
347,-0.0600419,0.286712,0.685322,1
348,-0.0297122,0.309872,0.699897,1
349,-0.000735487,0.367281,0.697682,1
350,0.0284575,0.450626,0.706639,1
351,0.0465471,-0.448677,0.720645,0.756744
352,0.0892328,-0.348993,0.672042,1
353,0.112937,-0.274151,0.700548,1
354,0.126505,-0.177612,0.677969,1
355,0.133928,-0.0749556,0.645928,0.715316
356,0.139083,0.0258861,0.616953,0.0429865
357,0.139021,0.095355,0.616142,-0.823715
358,0.134706,0.129058,0.632256,-1
359,0.123576,0.127084,0.608264,-1
360,0.106873,0.0872746,0.588109,-1
361,0.0815245,0.0142593,0.581737,-1
362,0.0571543,-0.0742918,0.58189,-1
363,0.0361901,-0.176295,0.533939,-1
364,0.0183975,-0.274554,0.515641,-1
365,0.0032742,-0.360374,0.507356,-1
366,-0.00861051,-0.4563,0.49664,-0.570662
tracking time,191,840000000
