1,-0.00816117,-0.248473,0,0
2,-0.00816117,-0.248473,0.2,-0.442723
3,-0.0103291,-0.242723,0.4,-0.442723
4,-0.014877,-0.234734,0.6,-0.436211
5,-0.0216084,-0.224756,0.8,-0.433416
6,-0.0302525,-0.212839,0.8,-0.435241
7,-0.0404821,-0.199062,0.8,-0.442307
8,-0.0519209,-0.183498,0.8,-0.455687
9,-0.0629808,-0.160831,0.8,-0.477073
10,-0.0734767,-0.102815,0.8,-0.273985
11,-0.00499754,-0.120068,0.8,-0.178554
12,-0.0137098,-0.112458,0.8,-0.192667
13,-0.0265536,-0.0825894,0.8,-0.214485
14,-0.032042,-0.0519347,0.8,-0.0860427
15,-0.0359899,-0.055694,0.8,-0.0377706
16,-0.0399696,-0.0466417,0.8,-0.0731896
17,-0.0422485,-0.0289929,0.8,-0.0796589
18,-0.0439733,-0.0128697,0.8,-0.0677109
19,-0.04202,0.00371498,0.8,-0.0534136
20,-0.041236,0.0168173,0.8,-0.0303381
21,-0.00114036,0.0135285,0.8,0.0805931
22,-0.00070481,-0.00472537,0.8,0.10618
23,-0.0012561,-0.0102858,0.8,0.0536189
24,-0.00132197,-0.0100046,0.8,0.0663486
25,-0.00212677,-0.0110012,0.8,0.0564196
26,0.00114969,-0.00590677,0.8,0.0439922
27,0.00166933,-0.00363047,0.8,0.0565147
28,0.00136877,-0.00465009,0.8,0.0502439
29,0.000594464,-0.00483979,0.8,0.0407316
30,0.000236242,-0.00465466,0.8,0.0568239
31,0.00975378,0.00576991,0.8,0.0504514
32,0.00705129,0.00402186,0.8,0.0604978
33,0.00726135,0.000547544,0.8,0.0458222
34,0.00723902,-0.00162097,0.8,0.04985
35,0.0070281,-0.00422739,0.8,0.0417236
36,0.00663265,-0.00614211,0.8,0.0322948
37,0.00597106,-0.00726547,0.8,0.0232667
38,0.00538817,-0.00757905,0.8,0.0170843
39,0.00691045,-0.00506974,0.8,0.0127775
40,0.00653387,-0.0044978,0.8,0.0330081
41,0.00112146,0.000891327,0.8,0.0320394
42,-6.85021e-05,-0.00349182,0.8,0.0121771
43,-0.000401378,-0.00494661,0.8,-0.000645949
44,-0.000804127,-0.00510201,0.8,-0.0165262
45,8.64893e-05,-0.00428382,0.8,-0.0174925
46,-0.000201061,-0.00270311,0.8,-0.0133424
47,-0.0016285,-0.00343618,0.8,-0.00990728
48,-0.00184727,-0.00192537,0.8,-0.00728007
49,-0.00216011,0.000789292,0.8,-0.00535304
50,-0.00205736,0.00183725,0.8,-0.00583349
51,-0.00186963,0.00292029,0.8,-0.00480732
52,-0.00443049,-0.0671775,0.8,-0.00362346
53,-0.00940852,-0.0571449,0.8,-0.066609
54,-0.013594,-0.047351,0.8,-0.0269522
55,-0.0177117,-0.0373966,0.8,-0.0272031
56,-0.0299885,-0.0509855,0.8,-0.026806
57,-0.0334048,-0.0345453,0.8,-0.0219269
58,-0.0324781,-0.017227,0.8,-0.0168865
59,-0.0332963,-0.0034277,0.8,0.00273556
60,-0.0331227,0.00761713,0.8,0.00742349
61,0.00189112,-0.109125,0.8,0.0408329
62,-0.00610756,-0.0910993,0.8,0.0410688
63,-0.0114134,-0.0726002,0.8,0.0412832
64,-0.0166154,-0.0572204,0.8,0.0341188
65,-0.0216878,-0.0450863,0.8,0.0260615
66,-0.0247383,-0.0307719,0.8,0.00945625
67,-0.0113262,0.00699725,0.8,0.00360118
68,-0.0105097,0.0134066,0.8,0.00146262
69,-0.0126233,0.0195451,0.8,-0.00947029
70,-0.0108034,0.0254162,0.8,0.00191319
71,-0.0174976,0.13933,0.8,0.00441011
72,-0.00687575,0.124618,0.8,-0.0026665
73,0.00257622,0.110627,0.8,-0.00398744
74,0.00420658,0.0927738,0.8,0.006835
75,0.0110567,0.0780056,0.8,-0.0164845
76,0.0334013,0.101753,0.8,-0.0193077
77,0.0406607,0.0801284,0.8,-0.0167218
78,0.0461997,0.0589444,0.8,-0.0132092
79,0.0510424,0.0408371,0.8,-0.00111415
80,0.0534524,0.0195645,0.8,-0.000576491
81,-0.0133034,0.274295,0.8,-0.000224971
82,0.00218109,0.229999,0.8,-0.0219269
83,0.0190421,0.186459,0.8,-0.0238645
84,0.0374989,0.141425,0.8,-0.074633
85,0.0472217,0.104145,0.8,-0.0628004
86,0.0454306,0.049331,0.8,-0.0530598
87,0.0481127,0.0207181,0.8,-0.0412551
88,0.0533493,-7.65657e-05,0.8,-0.031137
89,0.052182,-0.0274527,0.8,0.00747086
90,0.0488658,-0.0543713,0.8,-0.350566
91,0.0394237,-0.0797812,0.8,-0.369018
92,0.0334239,-0.0628066,0.8,-0.179539
93,0.0281963,-0.0663998,0.8,-0.103097
94,0.0262663,-0.0544767,0.8,-0.41752
95,0.0236018,-0.0340492,0.8,-0.420956
96,0.0450442,0.0404989,0.8,-0.353715
97,0.0474067,0.0436854,0.8,-0.281382
98,0.052277,0.04147,0.8,-0.222425
99,0.0564514,0.0343602,0.8,-0.170431
100,0.0595338,0.0232986,0.8,-0.142848
101,-0.0214824,0.348502,0.8,-0.109655
102,0.00588626,0.300607,0.8,-0.0924441
103,0.0291167,0.252295,0.8,-0.0730419
104,0.0481767,0.204468,0.8,0.115852
105,0.0537897,0.147113,0.8,0.11045
106,0.0456696,0.0628942,0.8,0.114598
107,0.0462474,0.0195282,0.8,0.0961074
108,0.0398285,-0.0150251,0.8,0.0622618
109,0.0361481,-0.0401749,0.8,0.0436536
110,0.0312228,-0.0585033,0.8,0.251449
111,-0.0010189,-0.29056,0.8,0.257427
112,-0.0267286,-0.281038,0.8,0.0706384
113,-0.0484203,-0.248558,0.8,0.00975663
114,-0.0620547,-0.208313,0.8,0.250391
115,-0.0785006,-0.189507,0.8,0.275259
116,-0.0935302,-0.170785,0.8,0.235214
117,-0.17289,-0.223054,0.8,0.189181
118,-0.186868,-0.165547,0.8,0.152487
119,-0.196467,-0.107689,0.8,0.121874
120,-0.201803,-0.0495964,0.8,0.221015
121,0.00971793,-0.692146,0.8,0.207405
122,-0.0498262,-0.601563,0.8,0.0455301
123,-0.0987244,-0.501439,0.8,-0.000942548
124,-0.135281,-0.378628,0.8,0.137299
125,-0.160486,-0.274135,0.8,0.166012
126,-0.176388,-0.174898,0.8,0.145918
127,-0.186541,-0.0879775,0.8,0.118163
128,-0.14387,0.0470297,0.8,0.0865047
129,-0.13667,0.117681,0.8,0.0659522
130,-0.116571,0.192691,0.8,0.623688
131,-0.0714808,0.25837,0.8,0.674951
132,-0.0503968,0.221942,0.8,0.392644
133,-0.0297489,0.213921,0.8,0.269279
134,-0.0134611,0.221433,0.8,0.933938
135,-0.00261324,0.181136,0.8,0.932941
136,-0.00193549,0.102738,0.8,0.854334
137,-0.00662212,0.0488517,0.8,0.694812
138,-0.0165008,0.0158035,0.8,0.547105
139,-0.0244578,0.004729,0.8,0.874352
140,-0.040202,-0.0366974,0.8,0.797129
141,-0.0114392,-0.134834,0.8,0.646847
142,-0.0206196,0.0702089,0.8,0.495507
143,0.00662012,0.245614,0.8,0.385377
144,0.0612159,0.323218,0.8,0.0884667
145,0.0986911,0.285242,0.8,-0.00526333
146,0.119226,0.219428,0.8,-0.032571
147,0.129577,0.151808,0.8,-0.035037
148,0.134143,0.0889861,0.8,-0.0201734
149,0.135858,0.0255791,0.8,-0.0133158
150,0.133578,-0.0395846,0.8,-0.631184
151,0.0353005,0.500511,0.8,-0.672529
152,0.0137063,-0.012522,0.8,-0.423833
153,-0.00273397,-0.0354528,0.8,-0.814615
154,0.00146387,0.0452173,0.8,-0.762611
155,0.0251192,0.124526,0.8,-0.63257
156,0.17435,0.306242,0.8,-0.510897
157,0.191438,0.252338,0.8,-0.396775
158,0.209833,0.19604,0.8,-0.311018
159,0.21975,0.131306,0.8,-0.536787
160,0.223787,0.0962326,0.8,-0.499663
161,-0.0153995,0.749399,0.8,-0.41175
162,0.047507,0.640575,0.8,-0.276914
163,0.0968659,0.5311,0.8,-0.20379
164,0.134518,0.417731,0.8,-0.354872
165,0.156896,0.318304,0.8,-0.329352
166,0.173078,0.223974,0.8,-0.26124
167,0.182373,0.135707,0.8,-0.203707
168,0.146793,0.00363873,0.8,-0.150273
169,0.142492,-0.0670332,0.8,-0.109003
170,0.133215,-0.13541,0.8,-0.555127
171,0.072667,-0.193237,0.8,-0.566214
172,0.0559191,-0.184058,0.8,-0.370163
173,0.0405853,-0.193578,0.8,-0.271071
174,0.0181034,-0.221702,0.8,-0.866457
175,0.00589299,-0.186381,0.8,-0.890325
176,0.00110991,-0.123543,0.8,-0.807979
177,-0.000978206,-0.072103,0.8,-0.664995
178,0.00312324,-0.035922,0.8,-0.533359
179,0.00720757,-0.0265214,0.8,-0.923967
180,0.0197397,0.0185582,0.8,-0.863024
181,-0.00779353,0.138592,0.8,-0.713826
